iter	posterior	log.lik	prior.mean	prior.logvar	mean.sigma_sq	mean.root	mean_Certhidea_olivacea	mean_Platyspiza_crassirostris	mean_Pinaroloxias_inornata	mean_Geospiza_fuliginosa	mean_Geospiza_difficilis	mean_Geospiza_conirostris	mean_Geospiza_magnirostris	mean_Geospiza_scandens	mean_Geospiza_fortis	mean_Camarhynchus_heliobates	mean_Camarhynchus_pauper	mean_Camarhynchus_pallidus	mean_Camarhynchus_parvulus	mean_Camarhynchus_psittacula	logvar.alpha	logvar.sigma_sq	logvar.theta	logvar_Certhidea_olivacea	logvar_Platyspiza_crassirostris	logvar_Pinaroloxias_inornata	logvar_Geospiza_fuliginosa	logvar_Geospiza_difficilis	logvar_Geospiza_conirostris	logvar_Geospiza_magnirostris	logvar_Geospiza_scandens	logvar_Geospiza_fortis	logvar_Camarhynchus_heliobates	logvar_Camarhynchus_pauper	logvar_Camarhynchus_pallidus	logvar_Camarhynchus_parvulus	logvar_Camarhynchus_psittacula	acc	temperature 
21000	-209.5550261606	-132.17499312035	-38.4212321835903	-22.5627994609977	8.62755840043565	13.4665006841954	12.0575252153971	17.5558834640307	14.7590080537073	13.1086976677992	15.1715397062709	21.903562628914	24.0344107032782	20.5942250696744	18.0285098533994	17.4060858379682	14.5397179981489	17.6608699041806	11.0457341989926	14.9210257924176	2.74122078593129e-17	0.30503784829978	-1.94363341508329	-0.827326246604455	-1.49838267158862	0.509542950296581	0.705900186533954	-1.50219215576807	0.885108169544931	-0.475392045944188	1.11409676022774	-0.38233623737476	-1.39754032671199	-2.48339680976915	0.57352754439745	0.712529670675158	-0.0436387105700436	0.394380952380952	1 
22000	-217.353516612433	-139.292075365777	-36.62049694874	-25.3986834704937	7.06909590176405	15.2927178398665	12.0575252153971	17.1983809659962	13.967592667833	12.1545728979878	15.0924655866247	21.4398885039075	23.4148943623999	19.6724659512724	18.4081785081042	16.9950320356977	14.5397179981489	16.2176066315405	11.7602957793756	14.115300265459	4.64032002011167e-17	0.429707765002369	-0.0954599628389441	-0.827326246604455	-1.64279513036188	0.829936854732368	0.553558549210865	-1.58045845094419	1.23648823038402	-0.0113982274719068	0.841878321431561	-0.338504703961493	-1.89759267630256	-2.48339680976915	0.868613528588839	1.26610697816693	0.394002786903848	0.393909090909091	1 
23000	-221.772725126694	-140.264034151756	-39.3115794793149	-25.6939565017745	9.20690560367448	17.4914045401843	11.8436970167883	17.3972858919538	13.6142536499621	11.4981618144443	15.0924655866247	21.9566237901186	23.9557025364593	19.9294911567544	18.4812783286667	17.3859909145273	14.4270104865968	17.0394775340665	10.3423512123767	15.2651958564917	2.74631879842493e-17	0.733750126560314	-1.60461630368717	-0.930952161374358	-1.89023267629728	0.726663979182833	1.04323182108583	-1.58045845094419	0.524716544586612	0.259134481229025	1.19734342086416	0.375456053258842	-1.81940590619344	-2.7767792758173	0.561796295796578	0.416391705917835	0.233470747110895	0.394565217391304	1 
24000	-224.369414728022	-142.922816727414	-38.826983146481	-26.6512632794648	6.2435716789797	20.5414433079313	12.2494782866469	17.4240228952788	14.3457957319669	13.38918984646	15.0924655866247	22.229140562777	24.4003910390426	20.7199830922161	18.186733534406	17.1100194619254	14.4270104865968	16.7923032008635	11.5149136684975	15.4457736063754	2.72076898729025e-17	0.957021474713058	2.65025884206554	-0.476210520987359	-0.587324003031442	1.13585745920282	0.767852954599983	-1.58045845094419	1.6681037561027	-0.0527037198684321	1.46091861345113	-0.107687938134572	-1.1237938738982	-2.7767792758173	0.578997416640718	1.03925486480955	-0.172551588827681	0.394333333333333	1 
25000	-212.122570116927	-135.554296020734	-38.7412110703458	-22.0075505194487	5.58291888955481	19.0945372597917	12.3088288879493	17.5582057116981	14.7007417155055	13.5238391693663	15.1485592728395	21.9527045292845	24.1922919328572	21.5199268831682	17.8880776590993	17.2629153638957	14.4848322504838	16.7097375713386	11.1700258536664	15.1043387645331	2.78312655470574e-17	0.437400497691171	0.445620895550551	-1.25689590323852	-0.660032287764568	0.464740100068921	0.173831297654279	-1.53226276491301	0.754793284290197	0.489975673256839	1.26080567191994	-0.413098314598284	-0.720970645723753	-2.36774628393396	-0.392068181027582	0.1645682570723	0.433444572102352	0.39328	1 
26000	-213.266878982826	-139.902286757067	-37.4522139365398	-20.2860387562913	4.34007123684355	14.2309804169927	11.9656170951297	17.0726397254958	14.7007417155055	12.7596145389181	15.3949445961697	21.6896306960115	23.3757038423458	20.0277118130854	17.0589513944833	17.4819082417231	14.3965160345077	16.8409703965442	11.1938632756001	14.3523998562254	2.72983785819729e-17	0.208606390747512	1.59164426714713	-1.67818836152781	-0.64939210897455	0.464740100068921	-0.0931013348925699	-1.40137590778152	0.683608801623073	0.480289878664076	1.15575881444323	-0.505819580225974	-1.17880347492921	-1.98457686483784	0.0870465356585496	0.106045006988987	0.638259529783512	0.393423076923077	1 
27000	-211.176914698964	-134.419701815804	-37.9619116213271	-22.1536602394988	9.98501557561291	17.528679815807	11.8937475111266	16.9830032545593	14.2549035656255	12.8073835433275	15.518247030599	22.4037482039226	23.3656958441601	20.3722389302369	18.0818212267819	17.4819082417231	14.5429774870107	16.4621990826463	11.5098747409635	14.5555381700157	2.81212131317337e-17	0.412458315310844	2.40023620038159	-1.44231600642452	-0.913197368993541	-0.0485737462770037	-0.31254894364486	-0.985202075825169	0.73697884172845	1.02896963826181	1.35168658991966	-0.215446487566909	-1.17880347492921	-2.46310701537094	-0.434571714143066	0.320899024802737	0.315237083350315	0.393037037037037	1 
28000	-211.424557885103	-134.950931895831	-37.6287997532703	-22.6592622203621	7.57179288524829	17.1983508134167	11.8937475111266	16.8183200138615	14.3498572631237	12.8073835433275	15.518247030599	22.2446563397868	24.0501981606701	20.60990649187	18.0818212267819	17.3669398166637	14.5429774870107	17.3779507338473	12.0365399590851	14.9539945944868	2.79502369077084e-17	0.512568093792966	1.17230726048371	-1.44231600642452	-0.894456135726651	0.153924974668129	-0.31254894364486	-0.985202075825169	-0.0825631434500745	0.466910834227664	0.892923136516512	-0.215446487566909	-1.13243007774512	-2.46310701537094	-1.25731069839314	1.000124974757	0.493150941884764	0.392321428571429	1 
29000	-208.180179697386	-134.252208673788	-38.4914945776995	-19.4246720820285	7.66310996863419	20.0531244678523	12.1870688028199	17.3103853482394	13.8791179977447	12.6066234374273	15.0490681386869	22.4090606720147	23.9165671270242	19.3259873907163	17.729177140878	17.3406225924803	14.2448280667831	16.941091527802	11.5358179604518	15.0101351010128	1.88485605571792e-16	0.481999510957306	1.14785976382621	-1.98230149446096	-1.76440849096552	0.172154384352464	-0.819522511535298	-0.696441799415708	0.338155720218863	0.328866103530858	0.599050462047829	-0.367291461876292	-0.908030082334703	-2.31480485697508	-0.747925720764391	-0.279437961594884	-0.00242579558926936	0.39148275862069	1 
30000	-208.050309648992	-135.747364485147	-37.2026503730963	-19.1285322125312	6.79519477605743	17.8246323303138	12.1291455823003	17.3103853482394	14.8616038474134	12.6066234374273	15.2654215008107	22.176154323367	24.0261707115585	19.3259873907163	18.2209763719586	17.294942257545	14.2448280667831	16.7920928968203	11.9920314945671	14.4032027982081	6.31893049954626e-17	0.291206974864819	1.18567773596458	-1.90882058816885	-1.76440849096552	-0.0158909220283175	-0.819522511535298	-0.406182740107571	0.207401598977557	0.123848866809114	0.599050462047829	-0.386378749407974	-0.782975832967344	-2.31480485697508	-1.1939858957751	0.0164602073010665	-0.266636326194114	0.3917	1 
