iter	posterior	m_root	logv_root	sigma^2_m	sigma^2_logv	nu	omega	log.lik	m_anc_n30	m_anc_n31	m_anc_n32	m_anc_n33	m_anc_n34	m_anc_n35	m_anc_n36	m_anc_n37	m_anc_n38	m_anc_n39	m_anc_n40	m_anc_n41	m_anc_n42	m_anc_n43	m_anc_n44	m_anc_n45	m_anc_n46	m_anc_n47	m_anc_n48	m_anc_n49	m_anc_n50	m_anc_n51	m_anc_n52	m_anc_n53	m_anc_n54	m_anc_n55	logv_anc_n30	logv_anc_n31	logv_anc_n32	logv_anc_n33	logv_anc_n34	logv_anc_n35	logv_anc_n36	logv_anc_n37	logv_anc_n38	logv_anc_n39	logv_anc_n40	logv_anc_n41	logv_anc_n42	logv_anc_n43	logv_anc_n44	logv_anc_n45	logv_anc_n46	logv_anc_n47	logv_anc_n48	logv_anc_n49	logv_anc_n50	logv_anc_n51	logv_anc_n52	logv_anc_n53	logv_anc_n54	logv_anc_n55	So29	So30	So31	So32	So33	So34	So35	So36	So37	So38	So39	So40	So41	So42	So43	So44	So45	So46	So47	So48	So49	So50	So51	So52	So53	So54	So55	Sn29	Sn30	Sn31	Sn32	Sn33	Sn34	Sn35	Sn36	Sn37	Sn38	Sn39	Sn40	Sn41	Sn42	Sn43	Sn44	Sn45	Sn46	Sn47	Sn48	Sn49	Sn50	Sn51	Sn52	Sn53	Sn54	Sn55	In	Io	acc	update 
60400	-523.329433047642	13.4351811500924	0.669169241378672	0.126648705225196	0.26894890762331	0.00425216303672641	0.187446476204786	-327.605013779321	12.7420835712612	11.883207101283	13.524642784986	16.0623794163484	17.253396704698	14.6086909034055	17.8437405594322	17.8793263764032	14.9779309704077	15.3384446212088	14.4799151434638	15.8321091461183	12.9701062328808	20.5733075616439	19.9631983963987	19.0024583450351	13.9966421207423	9.39387363127463	10.6678233604623	11.6096096245523	11.3658296068356	15.6345052721138	14.4104792378046	15.6298284848706	14.7256863698895	13.442646398723	0.452137099639595	0.48398698461584	0.665974254755462	0.350388921832053	0.861017266131457	-0.0175414082344969	-0.397807473525571	0.949071643578219	0.432377759300869	-0.070575556610428	0.138164823053622	0.188301232336159	-0.146447516411964	0.940259775272953	0.589439482185758	0.677116206118974	0.0102441665574139	-0.636207775321102	-0.252836236027711	-0.74010101370525	0.504841176564802	-0.302560605909743	-1.18905924206882	0.365951106289179	0.334631668694847	-1.49026077411347	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	-1	1	-1	-1	1	1	1	1	1	1	-1	1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	1	1	1	1	-1	-1	0	1	0.00577814569536424	nu 
60500	-523.329433047642	13.4351811500924	0.669169241378672	0.126648705225196	0.26894890762331	0.00425216303672641	0.187446476204786	-327.605013779321	12.7420835712612	11.883207101283	13.524642784986	16.0623794163484	17.253396704698	14.6086909034055	17.8437405594322	17.8793263764032	14.9779309704077	15.3384446212088	14.4799151434638	15.8321091461183	12.9701062328808	20.5733075616439	19.9631983963987	19.0024583450351	13.9966421207423	9.39387363127463	10.6678233604623	11.6096096245523	11.3658296068356	15.6345052721138	14.4104792378046	15.6298284848706	14.7256863698895	13.442646398723	0.452137099639595	0.48398698461584	0.665974254755462	0.350388921832053	0.861017266131457	-0.0175414082344969	-0.397807473525571	0.949071643578219	0.432377759300869	-0.070575556610428	0.138164823053622	0.188301232336159	-0.146447516411964	0.940259775272953	0.589439482185758	0.677116206118974	0.0102441665574139	-0.636207775321102	-0.252836236027711	-0.74010101370525	0.504841176564802	-0.302560605909743	-1.18905924206882	0.365951106289179	0.334631668694847	-1.49026077411347	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	-1	1	-1	-1	1	1	1	1	1	1	-1	1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	1	1	1	1	-1	-1	0	1	0.00576859504132231	sig2_logv 
60600	-523.329433047642	13.4351811500924	0.669169241378672	0.126648705225196	0.26894890762331	0.00425216303672641	0.187446476204786	-327.605013779321	12.7420835712612	11.883207101283	13.524642784986	16.0623794163484	17.253396704698	14.6086909034055	17.8437405594322	17.8793263764032	14.9779309704077	15.3384446212088	14.4799151434638	15.8321091461183	12.9701062328808	20.5733075616439	19.9631983963987	19.0024583450351	13.9966421207423	9.39387363127463	10.6678233604623	11.6096096245523	11.3658296068356	15.6345052721138	14.4104792378046	15.6298284848706	14.7256863698895	13.442646398723	0.452137099639595	0.48398698461584	0.665974254755462	0.350388921832053	0.861017266131457	-0.0175414082344969	-0.397807473525571	0.949071643578219	0.432377759300869	-0.070575556610428	0.138164823053622	0.188301232336159	-0.146447516411964	0.940259775272953	0.589439482185758	0.677116206118974	0.0102441665574139	-0.636207775321102	-0.252836236027711	-0.74010101370525	0.504841176564802	-0.302560605909743	-1.18905924206882	0.365951106289179	0.334631668694847	-1.49026077411347	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	-1	1	-1	-1	1	1	1	1	1	1	-1	1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	1	1	1	1	-1	-1	0	1	0.00575907590759076	sig2_m 
60700	-523.329433047642	13.4351811500924	0.669169241378672	0.126648705225196	0.26894890762331	0.00425216303672641	0.187446476204786	-327.605013779321	12.7420835712612	11.883207101283	13.524642784986	16.0623794163484	17.253396704698	14.6086909034055	17.8437405594322	17.8793263764032	14.9779309704077	15.3384446212088	14.4799151434638	15.8321091461183	12.9701062328808	20.5733075616439	19.9631983963987	19.0024583450351	13.9966421207423	9.39387363127463	10.6678233604623	11.6096096245523	11.3658296068356	15.6345052721138	14.4104792378046	15.6298284848706	14.7256863698895	13.442646398723	0.452137099639595	0.48398698461584	0.665974254755462	0.350388921832053	0.861017266131457	-0.0175414082344969	-0.397807473525571	0.949071643578219	0.432377759300869	-0.070575556610428	0.138164823053622	0.188301232336159	-0.146447516411964	0.940259775272953	0.589439482185758	0.677116206118974	0.0102441665574139	-0.636207775321102	-0.252836236027711	-0.74010101370525	0.504841176564802	-0.302560605909743	-1.18905924206882	0.365951106289179	0.334631668694847	-1.49026077411347	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	-1	1	-1	-1	1	1	1	1	1	1	-1	1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	1	1	1	1	-1	-1	0	1	0.0057495881383855	I_omega 
60800	-523.329433047642	13.4351811500924	0.669169241378672	0.126648705225196	0.26894890762331	0.00425216303672641	0.187446476204786	-327.605013779321	12.7420835712612	11.883207101283	13.524642784986	16.0623794163484	17.253396704698	14.6086909034055	17.8437405594322	17.8793263764032	14.9779309704077	15.3384446212088	14.4799151434638	15.8321091461183	12.9701062328808	20.5733075616439	19.9631983963987	19.0024583450351	13.9966421207423	9.39387363127463	10.6678233604623	11.6096096245523	11.3658296068356	15.6345052721138	14.4104792378046	15.6298284848706	14.7256863698895	13.442646398723	0.452137099639595	0.48398698461584	0.665974254755462	0.350388921832053	0.861017266131457	-0.0175414082344969	-0.397807473525571	0.949071643578219	0.432377759300869	-0.070575556610428	0.138164823053622	0.188301232336159	-0.146447516411964	0.940259775272953	0.589439482185758	0.677116206118974	0.0102441665574139	-0.636207775321102	-0.252836236027711	-0.74010101370525	0.504841176564802	-0.302560605909743	-1.18905924206882	0.365951106289179	0.334631668694847	-1.49026077411347	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	-1	1	-1	-1	1	1	1	1	1	1	-1	1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	1	1	1	1	-1	-1	0	1	0.00574013157894737	nu 
60900	-523.329433047642	13.4351811500924	0.669169241378672	0.126648705225196	0.26894890762331	0.00425216303672641	0.187446476204786	-327.605013779321	12.7420835712612	11.883207101283	13.524642784986	16.0623794163484	17.253396704698	14.6086909034055	17.8437405594322	17.8793263764032	14.9779309704077	15.3384446212088	14.4799151434638	15.8321091461183	12.9701062328808	20.5733075616439	19.9631983963987	19.0024583450351	13.9966421207423	9.39387363127463	10.6678233604623	11.6096096245523	11.3658296068356	15.6345052721138	14.4104792378046	15.6298284848706	14.7256863698895	13.442646398723	0.452137099639595	0.48398698461584	0.665974254755462	0.350388921832053	0.861017266131457	-0.0175414082344969	-0.397807473525571	0.949071643578219	0.432377759300869	-0.070575556610428	0.138164823053622	0.188301232336159	-0.146447516411964	0.940259775272953	0.589439482185758	0.677116206118974	0.0102441665574139	-0.636207775321102	-0.252836236027711	-0.74010101370525	0.504841176564802	-0.302560605909743	-1.18905924206882	0.365951106289179	0.334631668694847	-1.49026077411347	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	-1	1	-1	-1	1	1	1	1	1	1	-1	1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	1	1	1	1	-1	-1	0	1	0.00573070607553366	I_nu 
61000	-523.329433047642	13.4351811500924	0.669169241378672	0.126648705225196	0.26894890762331	0.00425216303672641	0.187446476204786	-327.605013779321	12.7420835712612	11.883207101283	13.524642784986	16.0623794163484	17.253396704698	14.6086909034055	17.8437405594322	17.8793263764032	14.9779309704077	15.3384446212088	14.4799151434638	15.8321091461183	12.9701062328808	20.5733075616439	19.9631983963987	19.0024583450351	13.9966421207423	9.39387363127463	10.6678233604623	11.6096096245523	11.3658296068356	15.6345052721138	14.4104792378046	15.6298284848706	14.7256863698895	13.442646398723	0.452137099639595	0.48398698461584	0.665974254755462	0.350388921832053	0.861017266131457	-0.0175414082344969	-0.397807473525571	0.949071643578219	0.432377759300869	-0.070575556610428	0.138164823053622	0.188301232336159	-0.146447516411964	0.940259775272953	0.589439482185758	0.677116206118974	0.0102441665574139	-0.636207775321102	-0.252836236027711	-0.74010101370525	0.504841176564802	-0.302560605909743	-1.18905924206882	0.365951106289179	0.334631668694847	-1.49026077411347	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	-1	1	-1	-1	1	1	1	1	1	1	-1	1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	1	1	1	1	-1	-1	0	1	0.00572131147540984	sig2_logv 
61100	-523.329433047642	13.4351811500924	0.669169241378672	0.126648705225196	0.26894890762331	0.00425216303672641	0.187446476204786	-327.605013779321	12.7420835712612	11.883207101283	13.524642784986	16.0623794163484	17.253396704698	14.6086909034055	17.8437405594322	17.8793263764032	14.9779309704077	15.3384446212088	14.4799151434638	15.8321091461183	12.9701062328808	20.5733075616439	19.9631983963987	19.0024583450351	13.9966421207423	9.39387363127463	10.6678233604623	11.6096096245523	11.3658296068356	15.6345052721138	14.4104792378046	15.6298284848706	14.7256863698895	13.442646398723	0.452137099639595	0.48398698461584	0.665974254755462	0.350388921832053	0.861017266131457	-0.0175414082344969	-0.397807473525571	0.949071643578219	0.432377759300869	-0.070575556610428	0.138164823053622	0.188301232336159	-0.146447516411964	0.940259775272953	0.589439482185758	0.677116206118974	0.0102441665574139	-0.636207775321102	-0.252836236027711	-0.74010101370525	0.504841176564802	-0.302560605909743	-1.18905924206882	0.365951106289179	0.334631668694847	-1.49026077411347	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	-1	1	-1	-1	1	1	1	1	1	1	-1	1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	1	1	1	1	-1	-1	0	1	0.00571194762684124	nu 
61200	-523.329433047642	13.4351811500924	0.669169241378672	0.126648705225196	0.26894890762331	0.00425216303672641	0.187446476204786	-327.605013779321	12.7420835712612	11.883207101283	13.524642784986	16.0623794163484	17.253396704698	14.6086909034055	17.8437405594322	17.8793263764032	14.9779309704077	15.3384446212088	14.4799151434638	15.8321091461183	12.9701062328808	20.5733075616439	19.9631983963987	19.0024583450351	13.9966421207423	9.39387363127463	10.6678233604623	11.6096096245523	11.3658296068356	15.6345052721138	14.4104792378046	15.6298284848706	14.7256863698895	13.442646398723	0.452137099639595	0.48398698461584	0.665974254755462	0.350388921832053	0.861017266131457	-0.0175414082344969	-0.397807473525571	0.949071643578219	0.432377759300869	-0.070575556610428	0.138164823053622	0.188301232336159	-0.146447516411964	0.940259775272953	0.589439482185758	0.677116206118974	0.0102441665574139	-0.636207775321102	-0.252836236027711	-0.74010101370525	0.504841176564802	-0.302560605909743	-1.18905924206882	0.365951106289179	0.334631668694847	-1.49026077411347	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	-1	1	-1	-1	1	1	1	1	1	1	-1	1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	1	1	1	1	-1	-1	0	1	0.00570261437908497	sig2_m 
61300	-523.329433047642	13.4351811500924	0.669169241378672	0.126648705225196	0.26894890762331	0.00425216303672641	0.187446476204786	-327.605013779321	12.7420835712612	11.883207101283	13.524642784986	16.0623794163484	17.253396704698	14.6086909034055	17.8437405594322	17.8793263764032	14.9779309704077	15.3384446212088	14.4799151434638	15.8321091461183	12.9701062328808	20.5733075616439	19.9631983963987	19.0024583450351	13.9966421207423	9.39387363127463	10.6678233604623	11.6096096245523	11.3658296068356	15.6345052721138	14.4104792378046	15.6298284848706	14.7256863698895	13.442646398723	0.452137099639595	0.48398698461584	0.665974254755462	0.350388921832053	0.861017266131457	-0.0175414082344969	-0.397807473525571	0.949071643578219	0.432377759300869	-0.070575556610428	0.138164823053622	0.188301232336159	-0.146447516411964	0.940259775272953	0.589439482185758	0.677116206118974	0.0102441665574139	-0.636207775321102	-0.252836236027711	-0.74010101370525	0.504841176564802	-0.302560605909743	-1.18905924206882	0.365951106289179	0.334631668694847	-1.49026077411347	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	-1	1	-1	-1	1	1	1	1	1	1	-1	1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	1	1	1	1	-1	-1	0	1	0.00569331158238173	sig2_m 
61400	-523.329433047642	13.4351811500924	0.669169241378672	0.126648705225196	0.26894890762331	0.00425216303672641	0.187446476204786	-327.605013779321	12.7420835712612	11.883207101283	13.524642784986	16.0623794163484	17.253396704698	14.6086909034055	17.8437405594322	17.8793263764032	14.9779309704077	15.3384446212088	14.4799151434638	15.8321091461183	12.9701062328808	20.5733075616439	19.9631983963987	19.0024583450351	13.9966421207423	9.39387363127463	10.6678233604623	11.6096096245523	11.3658296068356	15.6345052721138	14.4104792378046	15.6298284848706	14.7256863698895	13.442646398723	0.452137099639595	0.48398698461584	0.665974254755462	0.350388921832053	0.861017266131457	-0.0175414082344969	-0.397807473525571	0.949071643578219	0.432377759300869	-0.070575556610428	0.138164823053622	0.188301232336159	-0.146447516411964	0.940259775272953	0.589439482185758	0.677116206118974	0.0102441665574139	-0.636207775321102	-0.252836236027711	-0.74010101370525	0.504841176564802	-0.302560605909743	-1.18905924206882	0.365951106289179	0.334631668694847	-1.49026077411347	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	-1	1	-1	-1	1	1	1	1	1	1	-1	1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	1	1	1	1	-1	-1	0	1	0.00568403908794788	omega 
61500	-523.329433047642	13.4351811500924	0.669169241378672	0.126648705225196	0.26894890762331	0.00425216303672641	0.187446476204786	-327.605013779321	12.7420835712612	11.883207101283	13.524642784986	16.0623794163484	17.253396704698	14.6086909034055	17.8437405594322	17.8793263764032	14.9779309704077	15.3384446212088	14.4799151434638	15.8321091461183	12.9701062328808	20.5733075616439	19.9631983963987	19.0024583450351	13.9966421207423	9.39387363127463	10.6678233604623	11.6096096245523	11.3658296068356	15.6345052721138	14.4104792378046	15.6298284848706	14.7256863698895	13.442646398723	0.452137099639595	0.48398698461584	0.665974254755462	0.350388921832053	0.861017266131457	-0.0175414082344969	-0.397807473525571	0.949071643578219	0.432377759300869	-0.070575556610428	0.138164823053622	0.188301232336159	-0.146447516411964	0.940259775272953	0.589439482185758	0.677116206118974	0.0102441665574139	-0.636207775321102	-0.252836236027711	-0.74010101370525	0.504841176564802	-0.302560605909743	-1.18905924206882	0.365951106289179	0.334631668694847	-1.49026077411347	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	-1	1	-1	-1	1	1	1	1	1	1	-1	1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	1	1	1	1	-1	-1	0	1	0.00567479674796748	omega 
61600	-523.329433047642	13.4351811500924	0.669169241378672	0.126648705225196	0.26894890762331	0.00425216303672641	0.187446476204786	-327.605013779321	12.7420835712612	11.883207101283	13.524642784986	16.0623794163484	17.253396704698	14.6086909034055	17.8437405594322	17.8793263764032	14.9779309704077	15.3384446212088	14.4799151434638	15.8321091461183	12.9701062328808	20.5733075616439	19.9631983963987	19.0024583450351	13.9966421207423	9.39387363127463	10.6678233604623	11.6096096245523	11.3658296068356	15.6345052721138	14.4104792378046	15.6298284848706	14.7256863698895	13.442646398723	0.452137099639595	0.48398698461584	0.665974254755462	0.350388921832053	0.861017266131457	-0.0175414082344969	-0.397807473525571	0.949071643578219	0.432377759300869	-0.070575556610428	0.138164823053622	0.188301232336159	-0.146447516411964	0.940259775272953	0.589439482185758	0.677116206118974	0.0102441665574139	-0.636207775321102	-0.252836236027711	-0.74010101370525	0.504841176564802	-0.302560605909743	-1.18905924206882	0.365951106289179	0.334631668694847	-1.49026077411347	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	-1	1	-1	-1	1	1	1	1	1	1	-1	1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	1	1	1	1	-1	-1	0	1	0.00566558441558442	omega 
61700	-523.329433047642	13.4351811500924	0.669169241378672	0.126648705225196	0.26894890762331	0.00425216303672641	0.187446476204786	-327.605013779321	12.7420835712612	11.883207101283	13.524642784986	16.0623794163484	17.253396704698	14.6086909034055	17.8437405594322	17.8793263764032	14.9779309704077	15.3384446212088	14.4799151434638	15.8321091461183	12.9701062328808	20.5733075616439	19.9631983963987	19.0024583450351	13.9966421207423	9.39387363127463	10.6678233604623	11.6096096245523	11.3658296068356	15.6345052721138	14.4104792378046	15.6298284848706	14.7256863698895	13.442646398723	0.452137099639595	0.48398698461584	0.665974254755462	0.350388921832053	0.861017266131457	-0.0175414082344969	-0.397807473525571	0.949071643578219	0.432377759300869	-0.070575556610428	0.138164823053622	0.188301232336159	-0.146447516411964	0.940259775272953	0.589439482185758	0.677116206118974	0.0102441665574139	-0.636207775321102	-0.252836236027711	-0.74010101370525	0.504841176564802	-0.302560605909743	-1.18905924206882	0.365951106289179	0.334631668694847	-1.49026077411347	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	-1	1	-1	-1	1	1	1	1	1	1	-1	1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	1	1	1	1	-1	-1	0	1	0.00565640194489465	nu 
61800	-523.329433047642	13.4351811500924	0.669169241378672	0.126648705225196	0.26894890762331	0.00425216303672641	0.187446476204786	-327.605013779321	12.7420835712612	11.883207101283	13.524642784986	16.0623794163484	17.253396704698	14.6086909034055	17.8437405594322	17.8793263764032	14.9779309704077	15.3384446212088	14.4799151434638	15.8321091461183	12.9701062328808	20.5733075616439	19.9631983963987	19.0024583450351	13.9966421207423	9.39387363127463	10.6678233604623	11.6096096245523	11.3658296068356	15.6345052721138	14.4104792378046	15.6298284848706	14.7256863698895	13.442646398723	0.452137099639595	0.48398698461584	0.665974254755462	0.350388921832053	0.861017266131457	-0.0175414082344969	-0.397807473525571	0.949071643578219	0.432377759300869	-0.070575556610428	0.138164823053622	0.188301232336159	-0.146447516411964	0.940259775272953	0.589439482185758	0.677116206118974	0.0102441665574139	-0.636207775321102	-0.252836236027711	-0.74010101370525	0.504841176564802	-0.302560605909743	-1.18905924206882	0.365951106289179	0.334631668694847	-1.49026077411347	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	-1	1	-1	-1	1	1	1	1	1	1	-1	1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	1	1	1	1	-1	-1	0	1	0.00564724919093851	sig2_m 
61900	-523.329433047642	13.4351811500924	0.669169241378672	0.126648705225196	0.26894890762331	0.00425216303672641	0.187446476204786	-327.605013779321	12.7420835712612	11.883207101283	13.524642784986	16.0623794163484	17.253396704698	14.6086909034055	17.8437405594322	17.8793263764032	14.9779309704077	15.3384446212088	14.4799151434638	15.8321091461183	12.9701062328808	20.5733075616439	19.9631983963987	19.0024583450351	13.9966421207423	9.39387363127463	10.6678233604623	11.6096096245523	11.3658296068356	15.6345052721138	14.4104792378046	15.6298284848706	14.7256863698895	13.442646398723	0.452137099639595	0.48398698461584	0.665974254755462	0.350388921832053	0.861017266131457	-0.0175414082344969	-0.397807473525571	0.949071643578219	0.432377759300869	-0.070575556610428	0.138164823053622	0.188301232336159	-0.146447516411964	0.940259775272953	0.589439482185758	0.677116206118974	0.0102441665574139	-0.636207775321102	-0.252836236027711	-0.74010101370525	0.504841176564802	-0.302560605909743	-1.18905924206882	0.365951106289179	0.334631668694847	-1.49026077411347	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	-1	1	-1	-1	1	1	1	1	1	1	-1	1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	1	1	1	1	-1	-1	0	1	0.00563812600969305	nu 
62000	-523.329433047642	13.4351811500924	0.669169241378672	0.126648705225196	0.26894890762331	0.00425216303672641	0.187446476204786	-327.605013779321	12.7420835712612	11.883207101283	13.524642784986	16.0623794163484	17.253396704698	14.6086909034055	17.8437405594322	17.8793263764032	14.9779309704077	15.3384446212088	14.4799151434638	15.8321091461183	12.9701062328808	20.5733075616439	19.9631983963987	19.0024583450351	13.9966421207423	9.39387363127463	10.6678233604623	11.6096096245523	11.3658296068356	15.6345052721138	14.4104792378046	15.6298284848706	14.7256863698895	13.442646398723	0.452137099639595	0.48398698461584	0.665974254755462	0.350388921832053	0.861017266131457	-0.0175414082344969	-0.397807473525571	0.949071643578219	0.432377759300869	-0.070575556610428	0.138164823053622	0.188301232336159	-0.146447516411964	0.940259775272953	0.589439482185758	0.677116206118974	0.0102441665574139	-0.636207775321102	-0.252836236027711	-0.74010101370525	0.504841176564802	-0.302560605909743	-1.18905924206882	0.365951106289179	0.334631668694847	-1.49026077411347	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	-1	1	-1	-1	1	1	1	1	1	1	-1	1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	1	1	1	1	-1	-1	0	1	0.00562903225806452	sig2_logv 
62100	-523.329433047642	13.4351811500924	0.669169241378672	0.126648705225196	0.26894890762331	0.00425216303672641	0.187446476204786	-327.605013779321	12.7420835712612	11.883207101283	13.524642784986	16.0623794163484	17.253396704698	14.6086909034055	17.8437405594322	17.8793263764032	14.9779309704077	15.3384446212088	14.4799151434638	15.8321091461183	12.9701062328808	20.5733075616439	19.9631983963987	19.0024583450351	13.9966421207423	9.39387363127463	10.6678233604623	11.6096096245523	11.3658296068356	15.6345052721138	14.4104792378046	15.6298284848706	14.7256863698895	13.442646398723	0.452137099639595	0.48398698461584	0.665974254755462	0.350388921832053	0.861017266131457	-0.0175414082344969	-0.397807473525571	0.949071643578219	0.432377759300869	-0.070575556610428	0.138164823053622	0.188301232336159	-0.146447516411964	0.940259775272953	0.589439482185758	0.677116206118974	0.0102441665574139	-0.636207775321102	-0.252836236027711	-0.74010101370525	0.504841176564802	-0.302560605909743	-1.18905924206882	0.365951106289179	0.334631668694847	-1.49026077411347	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	-1	1	-1	-1	1	1	1	1	1	1	-1	1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	1	1	1	1	-1	-1	0	1	0.00561996779388084	sig2_logv 
62200	-523.329433047642	13.4351811500924	0.669169241378672	0.126648705225196	0.26894890762331	0.00425216303672641	0.187446476204786	-327.605013779321	12.7420835712612	11.883207101283	13.524642784986	16.0623794163484	17.253396704698	14.6086909034055	17.8437405594322	17.8793263764032	14.9779309704077	15.3384446212088	14.4799151434638	15.8321091461183	12.9701062328808	20.5733075616439	19.9631983963987	19.0024583450351	13.9966421207423	9.39387363127463	10.6678233604623	11.6096096245523	11.3658296068356	15.6345052721138	14.4104792378046	15.6298284848706	14.7256863698895	13.442646398723	0.452137099639595	0.48398698461584	0.665974254755462	0.350388921832053	0.861017266131457	-0.0175414082344969	-0.397807473525571	0.949071643578219	0.432377759300869	-0.070575556610428	0.138164823053622	0.188301232336159	-0.146447516411964	0.940259775272953	0.589439482185758	0.677116206118974	0.0102441665574139	-0.636207775321102	-0.252836236027711	-0.74010101370525	0.504841176564802	-0.302560605909743	-1.18905924206882	0.365951106289179	0.334631668694847	-1.49026077411347	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	-1	1	-1	-1	1	1	1	1	1	1	-1	1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	1	1	1	1	-1	-1	0	1	0.00561093247588424	sig2_logv 
62300	-523.329433047642	13.4351811500924	0.669169241378672	0.126648705225196	0.26894890762331	0.00425216303672641	0.187446476204786	-327.605013779321	12.7420835712612	11.883207101283	13.524642784986	16.0623794163484	17.253396704698	14.6086909034055	17.8437405594322	17.8793263764032	14.9779309704077	15.3384446212088	14.4799151434638	15.8321091461183	12.9701062328808	20.5733075616439	19.9631983963987	19.0024583450351	13.9966421207423	9.39387363127463	10.6678233604623	11.6096096245523	11.3658296068356	15.6345052721138	14.4104792378046	15.6298284848706	14.7256863698895	13.442646398723	0.452137099639595	0.48398698461584	0.665974254755462	0.350388921832053	0.861017266131457	-0.0175414082344969	-0.397807473525571	0.949071643578219	0.432377759300869	-0.070575556610428	0.138164823053622	0.188301232336159	-0.146447516411964	0.940259775272953	0.589439482185758	0.677116206118974	0.0102441665574139	-0.636207775321102	-0.252836236027711	-0.74010101370525	0.504841176564802	-0.302560605909743	-1.18905924206882	0.365951106289179	0.334631668694847	-1.49026077411347	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	-1	1	-1	-1	1	1	1	1	1	1	-1	1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	1	1	1	1	-1	-1	0	1	0.00560192616372392	nu 
