iter	posterior	log.lik	prior.mean	prior.logvar	mean.sigma_sq	mean.root	mean_Certhidea_olivacea	mean_Platyspiza_crassirostris	mean_Pinaroloxias_inornata	mean_Geospiza_fuliginosa	mean_Geospiza_difficilis	mean_Geospiza_conirostris	mean_Geospiza_magnirostris	mean_Geospiza_scandens	mean_Geospiza_fortis	mean_Camarhynchus_heliobates	mean_Camarhynchus_pauper	mean_Camarhynchus_pallidus	mean_Camarhynchus_parvulus	mean_Camarhynchus_psittacula	logvar.sigma_sq	logvar.root	logvar_Certhidea_olivacea	logvar_Platyspiza_crassirostris	logvar_Pinaroloxias_inornata	logvar_Geospiza_fuliginosa	logvar_Geospiza_difficilis	logvar_Geospiza_conirostris	logvar_Geospiza_magnirostris	logvar_Geospiza_scandens	logvar_Geospiza_fortis	logvar_Camarhynchus_heliobates	logvar_Camarhynchus_pauper	logvar_Camarhynchus_pallidus	logvar_Camarhynchus_parvulus	logvar_Camarhynchus_psittacula	acc	temperature 
22000	-564.694242324846	-502.555497729155	-33.6410224054902	-18.5323133264825	4.21711560582516	10.6709702873882	6.53433133746495	11.1723159526818	10.8734712405484	9.86104473785931	11.1964467007984	16.2385828946044	17.3051400470068	13.8382352012194	13.1869785157448	11.4861430914715	9.43316769474983	12.2310259677009	7.18900659218537	8.675398085444	0.674469976820962	1.11323619516282	1.03118526073239	-0.219058429568097	0.0602315308740982	0.457263887532738	0.629307611692009	1.24949009674676	1.57502649717593	1.50100387384275	1.20437729121717	-0.482410231480111	-1.04021532416557	1.02179093426325	-0.524505980170521	0.0746395007346694	0.452681818181818	1 
23000	-568.532512571465	-509.510461873186	-32.8477493089004	-16.6156676166318	1.7595923067286	9.27121661992589	6.24202896707603	9.65207481739483	9.51925966106588	9.16139572243955	10.886912609719	15.2574740858336	16.418330879547	14.8182697096938	11.9628436974722	11.2385768459986	9.64286363657249	11.7149187934493	8.43674861208076	10.4231025054098	0.400594655893925	0.220518988374257	0.714602499686649	0.517481775524234	-0.409920119331806	0.0506146059487942	0.769792022798588	1.55988629956516	1.97425192584969	1.78564658986229	1.16064398556716	0.77033810066922	-0.595923803631038	1.1774626737027	0.576584483060848	0.999741441560327	0.45304347826087	1 
24000	-555.366949876827	-495.252367574723	-33.3455754892236	-16.8405944165736	4.00349534423222	9.92893083342594	8.01280572172117	11.0369408749535	9.78031391726617	8.97339281477356	11.2774307203243	15.3218859126619	18.0512809607415	14.121458769745	12.9444578107132	10.8795871572649	9.23267736553872	11.3172012352109	8.29811018147347	9.24034510002864	0.352075847463407	-0.281974398202236	0.596298857304813	-1.27764108447046	-1.02787764456328	-0.0963361176069242	0.757083760239362	1.05133595582783	1.2637619813283	1.46703395778697	0.701948888169028	1.02844650001714	-1.23961619386179	-0.117312268445995	-0.014115323023969	-0.549619808397333	0.453125	1 
25000	-559.044721419367	-495.027812958965	-33.8246252447424	-20.1446700247763	4.64822596259838	8.79808232371353	7.73619710898897	10.4686784451231	9.48527059798654	8.92885114989884	11.0548973741238	17.2159905149251	17.9014328406799	14.5553849345766	13.6760026388869	10.6525779493709	9.50089430186464	10.8568787789274	7.3312576111565	9.50560387626554	0.767941717791163	-1.8467022481499	0.000385209540413212	-0.804417785228851	-0.788146233577618	-0.413927222462679	0.642976950988313	1.7321234817069	1.93941747109246	1.02518595885193	2.16033652454879	0.82316118420495	-0.397379891780466	-0.785293652820342	0.0449714555569142	-0.423695412393407	0.45276	1 
26000	-555.075469095649	-492.744146456365	-36.5786680910364	-15.5267784938979	5.6779173732324	16.7421781929538	8.16949541504862	11.0290409154611	10.0295693620521	8.94000593076526	11.0548973741238	15.8478269412768	17.6505088574548	14.3595086347736	11.5154425196086	10.6720406371156	9.2096675983306	10.8863640571372	6.99686199323939	9.49723764690876	0.387104565329309	-0.730719614020846	-0.818179790081712	0.300605156099861	-0.836010989489627	0.103429116746419	0.642976950988313	1.64605183096281	1.62845753354936	1.18523473429865	1.50471851375741	0.103522699815289	0.00308563702178635	-0.446379404090402	0.118492452976952	-0.935387040479029	0.453038461538462	1 
27000	-550.22692052315	-490.883942919674	-34.9491601289235	-14.0645183901144	6.19991873103187	5.53516237891137	7.83680876178956	10.4951256435593	9.82245671381048	9.16849030586556	11.0548973741238	15.9919813971168	17.231865938002	14.4207211730374	12.1928906887778	11.0193319883317	9.81457954490278	10.7067692159879	6.93409464655054	9.10698867600454	0.301908092840838	-0.615178621450137	-1.30858484168733	-1.37518054861771	-0.758526037665545	0.232764033055509	0.642976950988313	1.62815107663116	1.3199842426357	1.80727324799567	1.16019559381651	0.2152199575669	0.106079263280141	-0.00885804405415963	0.220458870973929	-0.36339685839253	0.45262962962963	1 
28000	-552.925049924337	-492.7690660946	-33.5556699176087	-16.7752378479812	3.43812316107484	7.88863664059507	7.7806697909413	10.9565640168173	9.64720768152008	9.09562461098117	11.1814378487467	15.6449444154609	17.1406074496103	14.0776511800907	12.9807090053932	11.8286484645851	9.37946080697401	11.6685156527078	6.90082100005131	8.95895917026785	0.49491225868671	0.992922085844242	-1.54058298624768	-0.426845458845634	-0.597300436418598	0.382302863025024	0.551036042002559	1.4936277240545	1.60542800510181	1.59622099565752	1.12085272838494	0.545563884359888	-0.143515810850381	-0.0739617264385425	-0.750510706112751	-0.506810326397674	0.452035714285714	1 
29000	-547.156738741419	-489.978826123218	-34.311622514508	-12.8137322843199	4.50601162423907	12.5334682797373	7.73811225788598	10.4206292894588	9.64720768152008	9.43694240262236	11.1814378487467	15.8783329441086	17.6449639541017	13.7307482041953	12.2190403110722	10.7551126010838	9.41806805139371	11.7104549508838	7.1883085349771	8.50044472942851	0.172402972886207	0.663437486776848	-0.282888211812117	-0.816381864947577	-0.597300436418598	0.416036292202497	0.551036042002559	0.989411155593502	1.33163101863122	1.59317484892204	1.0070894557002	-0.263577910822136	-0.352507807210294	-0.277039981079342	-0.295198486553804	0.306498044042405	0.451551724137931	1 
30000	-557.686308592308	-492.979330959315	-32.2595678581309	-22.5786071759671	3.56586182026567	6.77873936650911	7.73063537384576	10.5073125325005	9.94476824143402	9.15285817075757	11.1814378487467	15.6763026424717	16.1836728489404	13.2575193341251	12.4124352092904	11.0365223128261	9.52179148076508	11.0014304787583	7.08893957124333	9.45184128888708	0.90683790842091	-2.77818305966853	-1.52856407268782	-0.881929937915662	-0.810280436159583	0.592021795835986	0.551036042002559	1.2392900567008	2.63767043083625	1.86957466651482	0.88168300568392	0.0509879705521621	-0.0174585673060509	-1.03819770064603	0.267952127001292	0.691244472259867	0.451166666666667	1 
31000	-564.217145790817	-498.116514874225	-33.991054067876	-21.9879080538132	5.04502358621451	10.6493300994545	7.8487548300709	9.89093422688655	9.76515116310837	8.25837915892274	11.1814378487467	16.0104544668022	16.4906414403318	15.1175650342295	12.8018704544494	10.7276170469166	9.15605379759136	11.4498635427831	6.86407867688633	9.46117387546075	0.807487049951252	0.609527597228535	-1.19948282873956	-0.924265647765339	-0.354403053565417	0.761533773017233	0.551036042002559	1.23766997537523	1.95550649231277	2.34806811041296	1.61389624182502	0.677860035666909	-1.13104004643497	-1.21781772697109	-0.0945413073597703	1.06624605994463	0.450645161290323	1 
