iter	posterior	log.lik	prior.mean	prior.logvar	mean.sigma_sq	mean.root	mean_Certhidea_olivacea	mean_Platyspiza_crassirostris	mean_Pinaroloxias_inornata	mean_Geospiza_fuliginosa	mean_Geospiza_difficilis	mean_Geospiza_conirostris	mean_Geospiza_magnirostris	mean_Geospiza_scandens	mean_Geospiza_fortis	mean_Camarhynchus_heliobates	mean_Camarhynchus_pauper	mean_Camarhynchus_pallidus	mean_Camarhynchus_parvulus	mean_Camarhynchus_psittacula	logvar.sigma_sq	logvar.root	logvar_Certhidea_olivacea	logvar_Platyspiza_crassirostris	logvar_Pinaroloxias_inornata	logvar_Geospiza_fuliginosa	logvar_Geospiza_difficilis	logvar_Geospiza_conirostris	logvar_Geospiza_magnirostris	logvar_Geospiza_scandens	logvar_Geospiza_fortis	logvar_Camarhynchus_heliobates	logvar_Camarhynchus_pauper	logvar_Camarhynchus_pallidus	logvar_Camarhynchus_parvulus	logvar_Camarhynchus_psittacula	acc	temperature 
21000	-425.523655251548	-359.429870109325	-34.5266981339842	-21.3943890844779	6.31767783621506	8.58428651276964	3.43180999838273	6.82031093779228	4.07799311949726	5.68783019854798	6.53877551020408	9.51019126672497	12.9188244463411	7.35444515419864	9.08984824687169	4.98437564291401	5.20153392259049	5.20921108486039	4.02499143498686	5.42879631052466	0.953918532151401	-0.429279892455308	-1.8366075616715	-0.845222541558314	-3.84431475082498	-0.938013617009818	-0.849527450303695	0.246097067548717	0.890251953112273	0.535644608998675	-0.40564935774717	-1.99688798849865	-1.15091922607952	-0.557783632117228	-0.694908663671142	-1.38298302587309	0.448952380952381	1 
22000	-418.606370354249	-355.904490027407	-31.548733958306	-21.6838830052692	2.2643778673103	3.196739831944	3.43180999838273	6.82031093779228	4.25769598006405	5.64984842948077	6.53877551020408	9.09767878466054	12.1774682773243	6.77282522183867	8.99245223455117	5.36094292368902	5.12010864728783	5.20921108486039	4.43312226642653	5.43838329547339	1.00121600495854	-2.77237059079675	-1.8366075616715	-0.845222541558314	-3.90816447808571	-0.289422788019366	-0.849527450303695	0.790420202885249	0.97000362627191	0.1323449505071	0.387204235731547	-2.47978443656382	-0.93076939251973	-0.557783632117228	-1.05346012084448	-0.818734871842513	0.448636363636364	1 
23000	-417.418067439739	-357.221495420093	-31.025866925492	-19.6860459617944	2.54499010115495	4.86904985350173	3.48252738598409	6.70744995440498	4.25769598006405	5.64984842948077	6.53877551020408	9.35839532355062	12.1445773301956	6.77282522183867	8.99245223455117	5.36094292368902	5.04081496239524	5.20921108486039	4.38070262776714	5.75758612602298	0.599853074128956	-1.72338730919004	-2.2819727086351	-1.22575999199248	-3.90816447808571	-0.289422788019366	-0.849527450303695	0.492608127464827	0.61779003368597	0.1323449505071	0.387204235731547	-2.47978443656382	-0.672121040971657	-0.557783632117228	-1.38466500050151	-1.30937710562504	0.448260869565217	1 
24000	-419.57156385217	-357.061006413916	-31.7407687852358	-21.0713623825044	3.81059516551283	1.84644870687473	3.48252738598409	6.69762374871702	4.12838459439341	5.76475158896438	6.53877551020408	9.29957677569242	11.6266461903205	6.77282522183867	8.75478031486123	4.84803150931285	4.97444905373042	5.16248868873849	4.16825576648032	5.90214570093746	0.62721663876199	-0.903673094654134	-2.2819727086351	0.250458013059202	-2.99766921740121	-0.470875338375686	-0.849527450303695	0.726736633263418	1.39180876877461	0.1323449505071	-0.297045051203516	-2.31605523818384	-2.28439081328132	-1.23855510394284	-1.97490244147822	-0.876749082039485	0.44775	1 
25000	-422.802790950786	-360.153492175041	-31.1991007456623	-21.8606950612723	3.12429369298021	4.06046391816676	3.48252738598409	6.83255853669755	4.05579044657722	6.05055721556521	6.48305820846083	9.14203539624378	12.07633796724	7.10266625232439	8.33518684712053	5.40587360986597	5.13220888508478	5.18855973095968	4.22823624622261	6.05586572673632	0.776121695845161	-3.28644877040652	-2.2819727086351	-0.392015846996846	-3.92098347696239	-0.873255564039069	-0.930894701398746	1.15614185102435	1.28382413038786	0.650731395245632	0.287691162056074	-2.10297441065073	-1.87099961884623	-1.93812533950225	-2.00899940799255	-1.13665360943722	0.4482	1 
26000	-425.377950405976	-361.919312126469	-31.6336904221375	-22.201805489472	3.20503097756004	2.86575650207434	3.54561686644192	6.83255853669755	4.05579044657722	5.46891729017033	6.48305820846083	9.14203539624378	11.8913911037265	7.10266625232439	9.35635385069186	5.01894585207277	5.13220888508478	5.22834491634938	4.22823624622261	6.05586572673632	1.00610372400947	-2.23075034587344	-1.90933993989862	-0.392015846996846	-3.92098347696239	-0.412373030716075	-0.930894701398746	1.15614185102435	1.5279310503676	0.650731395245632	0.815693307356413	-1.39937459283732	-1.87099961884623	-2.06511499902543	-2.00899940799255	-1.13665360943722	0.447884615384615	1 
27000	-420.449662291865	-355.526963820787	-32.1208600529777	-22.984744449711	4.16898162002391	3.64307493205048	3.32224979820016	6.83255853669755	4.27574450769352	5.67362880477857	6.48305820846083	9.35399171190151	12.2939527845927	7.10266625232439	8.5314929676825	5.22685159409058	5.13220888508478	5.22834491634938	4.22823624622261	5.78909813262939	1.25318944361876	1.06013858967659	-2.18546377092699	-0.392015846996846	-2.8946141627674	-0.716802909583388	-0.930894701398746	0.871753093258647	1.30257969944197	0.650731395245632	0.359184901849088	-1.49072343980903	-1.87099961884623	-2.06511499902543	-2.00899940799255	-1.32693794370933	0.447851851851852	1 
28000	-421.992523870318	-359.214905384088	-32.7019336568995	-20.3607600976164	3.89480175580538	4.23224491032652	3.58355384738709	6.83255853669755	4.06256547816594	5.67362880477857	6.48305820846083	9.35399171190151	12.4796362076491	6.75674544703436	9.49464534990269	5.14865439753418	4.96971357519244	5.22834491634938	4.17464096745911	5.96738796210907	0.667718065482803	-3.30218577788587	-1.59997320005245	-0.392015846996846	-2.90087891890785	-0.716802909583388	-0.930894701398746	0.871753093258647	1.09212767843341	0.56672008628818	0.490687785191586	-1.26458253454851	-1.84874637574892	-2.06511499902543	-1.94771534355117	-1.27514321458278	0.447321428571429	1 
29000	-423.863688918849	-360.627732603497	-33.1827699746873	-20.3836158946533	3.60467136756284	8.16295149624602	3.68228480708988	6.98661013204283	4.12919763752127	5.67362880477857	6.48305820846083	9.82495560402823	12.8266551437115	6.44491506997311	8.51093243920267	5.17445596230695	5.17859889185273	5.71306770365676	4.25500059058578	5.98144346004213	0.751420894939548	-1.12136117064024	-1.18803089861227	-0.81071873436176	-2.28601122410152	-0.716802909583388	-0.930894701398746	0.682799857704134	1.17891489085979	0.104212333558338	-0.277990830375987	-2.42458501170502	-2.09185738859991	-0.751274294038699	-2.38186550967814	-1.32231280641677	0.446586206896552	1 
30000	-421.008206111119	-358.495587494927	-31.8678155270204	-21.0116952648687	3.32910838225359	3.78457888288501	3.36767806015197	7.03581265300264	4.01119596781171	6.01845661592924	6.48305820846083	9.55350983497032	12.4836764335464	7.04669861589238	8.7105083996079	5.20356138752482	5.22634294023993	5.48477502359457	4.1631298581338	5.7612796918218	0.888939146327356	-1.48770271249679	-1.43727634461369	-0.332465940752302	-1.57813105402897	-0.358073103239982	-0.930894701398746	1.3893795095714	1.33420978010949	0.400371198865671	-0.172977424269983	-2.77677678917423	-2.60003865793633	-1.90126418343148	-1.80235589572007	-1.28140984310765	0.446733333333333	1 
