iter	posterior	log.lik	prior.mean	prior.logvar	mean.sigma_sq	mean.root	mean_Certhidea_olivacea	mean_Platyspiza_crassirostris	mean_Pinaroloxias_inornata	mean_Geospiza_fuliginosa	mean_Geospiza_difficilis	mean_Geospiza_conirostris	mean_Geospiza_magnirostris	mean_Geospiza_scandens	mean_Geospiza_fortis	mean_Camarhynchus_heliobates	mean_Camarhynchus_pauper	mean_Camarhynchus_pallidus	mean_Camarhynchus_parvulus	mean_Camarhynchus_psittacula	logvar.alpha	logvar.sigma_sq	logvar.theta	logvar_Certhidea_olivacea	logvar_Platyspiza_crassirostris	logvar_Pinaroloxias_inornata	logvar_Geospiza_fuliginosa	logvar_Geospiza_difficilis	logvar_Geospiza_conirostris	logvar_Geospiza_magnirostris	logvar_Geospiza_scandens	logvar_Geospiza_fortis	logvar_Camarhynchus_heliobates	logvar_Camarhynchus_pauper	logvar_Camarhynchus_pallidus	logvar_Camarhynchus_parvulus	logvar_Camarhynchus_psittacula	acc	temperature 
27000	-571.458630079003	-500.488433765001	-36.008988489606	-18.8483204625914	8.16219820339522	12.0872246025972	7.50101451825277	10.002533387794	9.90213542167782	8.73444939952326	11.0348958106735	16.2666930349616	15.5676819737245	14.9958196805502	11.6137884687151	11.2660890121899	9.26266605622606	11.1887349605531	6.25625528304205	8.35109634452093	7.97992198839157e-17	0.401313386068681	0.0621061594823952	0.366206297184147	-0.962516337507296	0.40866570464361	-0.359871247339018	0.865166295282657	1.04933774481881	2.43210863343885	1.23446002986322	0.782036987080123	-0.156302435907187	-1.65732026733361	-1.03938890816462	-0.621262148539356	-0.187322396716712	0.411259259259259	1 
28000	-571.926347149294	-496.441431173158	-37.1658127860816	-22.2400657462952	7.82670940954108	5.40038875080256	7.91638863505758	10.263562325082	9.40527885805169	8.94908749795861	10.9984582515041	15.8326523970632	19.011365400463	14.7723435550969	12.9259270170002	11.4450916918784	10.1402068388699	11.1317303418994	6.65738080882264	9.33889560409857	6.29804630821625e-17	0.721556039498419	-0.888316517656606	0.313273342127143	-0.730352389038944	1.50278206918798	-0.386189192505409	0.691599632054481	1.80475687384319	1.76821717855837	2.15703416640647	1.6398340376056	-0.0944687571686115	-0.875502273084678	-1.49040204504012	-0.933200090656644	-0.511590088756959	0.411535714285714	1 
29000	-560.882609718191	-499.507360834183	-34.6294750714864	-11.2986981725551	4.36471594614929	5.46237563445017	7.33691196797528	10.3652305207944	10.161884502947	9.17811882140932	10.9984582515041	16.4895471787746	18.4270296726808	14.5958875231765	12.7188103027284	10.4278988545253	8.96324909725625	11.3714431452697	8.69744306469692	9.16188416247621	1.03099621423121e-16	0.133126532513253	0.963137318258241	1.08387931073079	-1.01038000838632	0.0871198463140399	0.372295008943761	0.691599632054481	1.20229205162998	1.36854201463657	1.02201646307097	1.3107390133934	0.0803244429882187	-0.270011515534764	-0.551504783215791	0.169202913461462	-0.0879763175707978	0.412586206896552	1 
30000	-555.186354730151	-497.244799517625	-33.8643213414426	-8.58600585398164	4.06723000576088	6.84453037502896	6.96249743364553	9.85196506211314	9.81722894434759	9.14641277916081	11.144072804468	15.5550254785675	17.6038838560666	14.0607231460409	13.0143563172035	10.8965489458079	9.72469433744781	11.9770357868149	7.43323877522575	9.0230987878286	6.39891539517723e-17	0.0722915698439695	0.627934869338711	0.459977680394196	-0.0536093940570504	-0.202718678102337	0.38099219061454	0.467207725709369	0.984905916930015	1.33742250755042	0.855304600676636	0.895055113504774	-0.0723898697063261	-0.186400537616423	-0.0405104348754113	-0.379101933475038	-0.575846032338556	0.411	1 
31000	-562.868410596493	-496.05475775172	-35.5347285220301	-15.1354160949432	8.05514463750006	11.9531044442395	7.75700432553977	10.7439170555132	9.94784335429561	8.77612401559847	11.1310196055598	16.697096745583	16.9776946118918	14.6247414464012	12.3836724231259	11.4796555255493	10.3354448041464	11.0432772382391	7.3092809398967	8.76367257226368	6.57043468789726e-17	0.193839424935494	2.94088532763648	0.0700714700950891	-0.646367163290729	-0.657454565456348	0.576947315533806	0.613625129964273	0.622249873671973	1.27922369765596	1.0261819343209	0.720127539746307	-0.717605925702931	0.300791026646905	-0.796684487819359	0.948223508380973	-0.665323600191422	0.410612903225806	1 
32000	-559.444675812944	-500.564568803893	-34.0654689386051	-9.37113144443587	4.22473031751044	5.15299869400582	6.29884308935192	10.5579479611151	10.0596126757031	8.77612401559847	11.1310196055598	16.832824882869	17.254758597098	14.0773441089094	12.3836724231259	11.0347250286951	10.056450556294	10.9869770492939	7.65205937485571	8.9692303626865	8.45272809104602e-17	0.130785032054235	3.42167158826226	0.487790495401966	0.599372564167597	-0.231142126042535	0.576947315533806	0.613625129964273	1.02789863006596	0.999874438977063	1.22614271927621	0.720127539746307	-0.608610945768042	-0.136736172269818	-0.260843686206879	0.0400430942787789	-0.51529609741224	0.41	1 
33000	-556.741271194145	-498.189934361746	-33.3820828957028	-9.99635182549193	2.89707184642217	10.6659494122879	9.04558646107109	10.3354372751586	8.92046905135872	9.39748078289328	11.1310196055598	15.9787154940043	18.3198858772386	13.4821403133729	12.7362110800777	11.2716630978998	9.99585192344647	10.8305469011248	8.01642991765725	8.9692303626865	1.15741118845836e-16	0.153275602732286	2.55407498267633	0.0261085390922828	0.124869219253456	-0.382884327668778	0.158493598693795	0.613625129964273	1.20706186354102	1.3240430140877	1.29286724975431	0.905850823723022	-0.179697277481336	-0.444079016074651	-0.387848309312459	0.0189507292158786	-0.51529609741224	0.409272727272727	1 
34000	-558.778099669319	-494.559736066264	-33.4193054666892	-15.404387039197	4.46153007141339	6.52573972999283	7.98663802492038	10.4555939170227	10.4262654604902	9.07927950750139	11.1310196055598	16.3224935538952	16.8951780246965	14.3766750784992	12.2406397084192	11.4764074832784	9.62319253399897	10.9993430883842	7.64117150524816	9.22905188658298	1.21188459370705e-16	0.351406733741251	1.57895832815012	0.32294614325455	-0.872455350809828	0.0765884695665763	-0.420597870428452	0.613625129964273	1.52442458562812	1.85142718906265	0.699317716079879	1.18308575130063	-0.376838032953141	0.352685333158319	0.211502586966353	-0.22701191610099	-0.134633536706515	0.409235294117647	1 
35000	-558.448649175621	-494.95405569414	-33.9113245649469	-13.9263757763846	5.76022373297286	8.53898487031248	7.68717758806155	10.4555939170227	9.96602161746436	8.79612743023792	11.1310196055598	16.0906976370155	16.3566946566424	13.7833664746669	11.7760695477087	11.6703542642037	9.26237458915142	10.9485907019861	7.07371512653101	9.30260143978324	1.35704840786025e-16	0.162499958779003	1.26584985020391	0.331523086365242	-0.872455350809828	-0.134840067266443	0.523120493971966	0.613625129964273	0.793796196565732	1.77066737480699	1.29305830066065	1.38888638648113	-0.781638157850267	0.298845916703766	-0.240477124836688	0.59816956177566	0.0631331652104418	0.409057142857143	1 
36000	-562.647936842578	-495.194704675371	-34.1870426470803	-18.0781662243504	3.94412470375037	14.0322599582673	7.57283344516233	10.4248835882996	10.0350563137372	9.42403011456741	11.1310196055598	16.2598855698191	17.4510339963762	13.9903647121206	12.1079448647311	11.0548772729248	10.1320661660952	11.264362011791	7.61265866110913	9.8626800561155	3.64178094023931e-16	0.520792384345582	2.03608792506195	-0.446198335365931	-0.897248986780635	-0.0397127800879568	0.976143993995931	0.613625129964273	1.42928986795744	2.1261426605568	1.36354437485283	0.725208651473853	-1.52861426857479	-0.730856294144403	-0.595776228427099	-0.527852469154344	-0.922161176072186	0.409305555555556	1 
