iter	posterior	log.lik	prior.mean	prior.logvar	mean.sigma_sq	mean.root	mean_Certhidea_olivacea	mean_Platyspiza_crassirostris	mean_Pinaroloxias_inornata	mean_Geospiza_fuliginosa	mean_Geospiza_difficilis	mean_Geospiza_conirostris	mean_Geospiza_magnirostris	mean_Geospiza_scandens	mean_Geospiza_fortis	mean_Camarhynchus_heliobates	mean_Camarhynchus_pauper	mean_Camarhynchus_pallidus	mean_Camarhynchus_parvulus	mean_Camarhynchus_psittacula	logvar.sigma_sq	logvar.root	logvar_Certhidea_olivacea	logvar_Platyspiza_crassirostris	logvar_Pinaroloxias_inornata	logvar_Geospiza_fuliginosa	logvar_Geospiza_difficilis	logvar_Geospiza_conirostris	logvar_Geospiza_magnirostris	logvar_Geospiza_scandens	logvar_Geospiza_fortis	logvar_Camarhynchus_heliobates	logvar_Camarhynchus_pauper	logvar_Camarhynchus_pallidus	logvar_Camarhynchus_parvulus	logvar_Camarhynchus_psittacula	acc	temperature 
23000	-386.329845861524	-318.090054488734	-40.1072149786215	-18.0125936529371	5.6214281574137	12.3574207030433	3.67504157829919	11.0923010220453	5.27754105389641	6.91026576191951	7.35714285714286	12.3416520987709	17.6235250335342	8.20450001332371	11.2841799484694	7.28230494079483	8.19672260927688	7.47431765227427	6.60894376154966	9.51578969670599	0.440013357387551	-0.268324534400079	-1.95016063357963	-0.57179545925111	-1.36381234823077	-1.29135531836053	-1.10633433476202	0.981602602880659	0.563020864739452	0.0449961027421492	0.0558998509015951	-1.24970422394489	-1.65453145883396	-2.23264660502088	-1.62554781134154	-0.740776246137622	0.429739130434783	1 
24000	-387.710281574861	-320.633991500926	-38.9777028811219	-17.7915115091286	6.64047956248627	9.19316258320327	3.67504157829919	11.0923010220453	5.71438004807789	6.91026576191951	7.35714285714286	12.1851931886909	17.6235250335342	8.20450001332371	11.2841799484694	7.28230494079483	8.30410610632089	7.47431765227427	6.60894376154966	9.51578969670599	0.562669944491907	-1.44945774542877	-1.95016063357963	-0.57179545925111	-1.30727302553049	-1.29135531836053	-1.10633433476202	0.617315189185593	0.563020864739452	0.0449961027421492	0.0558998509015951	-1.24970422394489	-2.07258459187308	-2.23264660502088	-1.62554781134154	-0.740776246137622	0.429791666666667	1 
25000	-387.244287221936	-319.739869920182	-38.7739440145802	-17.9869076226034	8.97189173611038	4.48795813033109	3.67504157829919	11.0923010220453	5.71438004807789	6.91026576191951	7.35714285714286	12.6848513676827	17.6235250335342	8.40990486466289	11.2841799484694	7.28230494079483	8.45516648953126	7.42312893609181	6.87609546464508	9.51578969670599	0.575017420681778	-1.41795747380344	-1.95016063357963	-0.57179545925111	-1.30727302553049	-1.29135531836053	-1.10633433476202	1.10325344850086	0.563020864739452	-0.292737464654591	0.0558998509015951	-1.24970422394489	-1.70290699585889	-1.98205557280141	-1.36228947418735	-0.740776246137622	0.43068	1 
26000	-387.722522914165	-319.430749942204	-38.5330186172801	-19.5525014889616	6.09665189524105	8.08239238095182	3.67504157829919	11.0923010220453	5.34792724768878	6.91026576191951	7.35714285714286	12.6848513676827	17.6235250335342	8.19451155471041	11.2841799484694	7.28230494079483	8.45516648953126	7.42312893609181	6.87609546464508	9.36659013957754	0.525288853335636	-2.96088275875231	-1.95016063357963	-0.57179545925111	-1.54691259553939	-1.29135531836053	-1.10633433476202	1.10325344850086	0.563020864739452	-0.458911761596273	0.0558998509015951	-1.24970422394489	-1.70290699585889	-1.98205557280141	-1.36228947418735	-0.475609570280583	0.43	1 
27000	-389.463527357742	-319.430749942204	-39.0403559406692	-20.2395064487392	8.98935667355932	10.7150907678166	3.67504157829919	11.0923010220453	5.34792724768878	6.91026576191951	7.35714285714286	12.6848513676827	17.6235250335342	8.19451155471041	11.2841799484694	7.28230494079483	8.45516648953126	7.42312893609181	6.87609546464508	9.36659013957754	0.712370704772396	-3.09056810666401	-1.95016063357963	-0.57179545925111	-1.54691259553939	-1.29135531836053	-1.10633433476202	1.10325344850086	0.563020864739452	-0.458911761596273	0.0558998509015951	-1.24970422394489	-1.70290699585889	-1.98205557280141	-1.36228947418735	-0.475609570280583	0.429555555555556	1 
28000	-388.84849674496	-323.322209608558	-38.6280833822942	-16.5346443981765	6.90845657050464	8.93073387022848	3.83771420661803	11.1561736047828	5.61693368739849	7.12165608989396	7.35714285714286	12.5972559760135	17.5059585095115	8.19451155471041	11.2841799484694	7.19963544941524	8.24573152209465	7.55974962877082	6.56983224605654	9.79886550211762	0.329821452114195	-0.714596895435309	-2.1628495010728	-0.753442329072429	-1.50382259326383	-1.24110687885905	-1.10633433476202	0.854574425156595	0.0520788919287751	-0.458911761596273	0.0558998509015951	-1.02689876928331	-1.62399843135687	-2.0978844163946	-1.16043881139354	-1.00748648312903	0.430035714285714	1 
29000	-391.848288820635	-321.971752142333	-40.3530595428451	-18.2930714595415	11.5369309095854	2.94474831802248	3.57301914345452	11.1561736047828	5.61693368739849	7.12165608989396	7.35714285714286	12.5972559760135	18.4113294170018	8.12475682940895	11.2841799484694	7.19963544941524	8.24573152209465	7.55974962877082	6.56983224605654	9.38445929228229	0.503254551010523	-1.7352231936248	-1.52741571942684	-0.753442329072429	-1.50382259326383	-1.24110687885905	-1.10633433476202	0.854574425156595	0.318106601901921	-0.843518745751662	0.0558998509015951	-1.02689876928331	-1.62399843135687	-2.0978844163946	-1.16043881139354	-0.441573624649699	0.432	1 
30000	-393.124945797993	-322.81388217387	-39.2221149726694	-20.4548817884303	8.21963257266905	6.55521781557674	3.57301914345452	10.5362453176839	5.19411168558014	7.12165608989396	7.35714285714286	11.6062193281198	17.7374027601193	8.40217259542865	11.2841799484694	7.19963544941524	8.24573152209465	7.55974962877082	6.56983224605654	9.38445929228229	1.02504067350945	-2.1872147890429	-1.52741571942684	-0.687716196539537	-1.57951776353017	-1.24110687885905	-1.10633433476202	0.499540849084921	0.26174323378226	-0.800836003468846	0.0558998509015951	-1.02689876928331	-1.62399843135687	-2.0978844163946	-1.16043881139354	-0.441573624649699	0.431733333333333	1 
31000	-395.033159545658	-324.839052905185	-39.8001145524508	-19.6417871050931	8.93951483110182	11.9151063650962	3.86288703188005	10.7016154871351	5.36608728631412	7.12165608989396	7.35714285714286	12.3560535673248	17.7374027601193	8.01831409880659	11.2841799484694	7.9216849925975	8.68969204095816	7.55974962877082	6.17936163948596	9.59516194782382	0.835744762236068	-2.14296034182997	-2.29380769365611	-1.23227240413313	-1.45366532259599	-1.24110687885905	-1.10633433476202	0.782795831496982	0.26174323378226	-0.408762267881169	0.0558998509015951	-0.966457077417408	-1.4796889855384	-2.0978844163946	-1.21844123200337	-0.32728701161248	0.432806451612903	1 
32000	-395.666028567888	-323.465381583846	-41.6378808334187	-18.9488140388054	13.5328100506231	17.3850254555836	3.86288703188005	10.7016154871351	5.36608728631412	7.12165608989396	7.35714285714286	12.3560535673248	17.7374027601193	8.64579488282594	11.2841799484694	7.9216849925975	8.68969204095816	7.55974962877082	6.60363605522986	9.64112977381154	0.460524697056919	-2.3543962444101	-2.29380769365611	-1.23227240413313	-1.45366532259599	-1.24110687885905	-1.10633433476202	0.782795831496982	0.26174323378226	-0.384112318106284	0.0558998509015951	-0.966457077417408	-1.4796889855384	-2.0978844163946	-1.06117893061904	0.0349235711070893	0.43275	1 
