iter	posterior	log.lik	prior.mean	prior.logvar	mean.sigma_sq	mean.root	mean_Certhidea_olivacea	mean_Platyspiza_crassirostris	mean_Pinaroloxias_inornata	mean_Geospiza_fuliginosa	mean_Geospiza_difficilis	mean_Geospiza_conirostris	mean_Geospiza_magnirostris	mean_Geospiza_scandens	mean_Geospiza_fortis	mean_Camarhynchus_heliobates	mean_Camarhynchus_pauper	mean_Camarhynchus_pallidus	mean_Camarhynchus_parvulus	mean_Camarhynchus_psittacula	logvar.alpha	logvar.sigma_sq	logvar.theta	logvar_Certhidea_olivacea	logvar_Platyspiza_crassirostris	logvar_Pinaroloxias_inornata	logvar_Geospiza_fuliginosa	logvar_Geospiza_difficilis	logvar_Geospiza_conirostris	logvar_Geospiza_magnirostris	logvar_Geospiza_scandens	logvar_Geospiza_fortis	logvar_Camarhynchus_heliobates	logvar_Camarhynchus_pauper	logvar_Camarhynchus_pallidus	logvar_Camarhynchus_parvulus	logvar_Camarhynchus_psittacula	acc	temperature 
590000	-397.42122545327	-353.779289896112	-37.0329967619171	-27.9507960856038	5.35046026015203	15.7157198582644	3.53949669123819	7.03975783426315	4.11936077546389	5.76204999760847	6.53239006491926	9.06469719830259	11.787952924302	7.17772733470983	9.04195202573229	5.1537201309926	5.23641798995493	5.59982177013793	4.14096000290463	5.49443721876347	4.67442874728387e-17	1.36986169119854	1.52272841862414	-1.12680739436317	-0.586111213235979	-3.35650128051032	-0.621354912317056	-0.792956980980694	0.280053696317103	1.93254126599942	0.436286584519051	-0.0113755566609038	-3.26247279177533	-2.42452754105489	-1.09690857255176	-1.58849649510682	-1.29276701618879	0.399776271186441	0.432698213305315 
591000	-395.788532297501	-353.421863719832	-31.7909145550813	-30.6150308080934	3.71925583200416	8.97261942912813	3.20868590405272	6.60207186267942	4.11936077546389	5.76204999760847	6.53239006491926	9.06469719830259	11.6203913184267	7.17772733470983	9.03181316418541	5.1537201309926	5.23641798995493	5.37779205792147	4.28825283134914	5.3764878209523	2.69778518765638e-17	1.91191040799007	-2.06663915589953	-1.76697802782185	-0.951804376820412	-3.35650128051032	-0.621354912317056	-0.792956980980694	0.280053696317103	1.31446667351479	0.436286584519051	-0.271524074992136	-3.26247279177533	-2.42452754105489	-0.851504093813891	-1.89504207595598	-1.15178100955512	0.399736040609137	0.432698213305315 
592000	-396.086438277948	-354.191681237776	-33.8627980376406	-27.3096953122345	4.79162984446191	1.96464587444363	3.31796490912497	6.63707051577759	4.11936077546389	5.63141922284363	6.53239006491926	9.38257731821159	12.9112462696861	7.17772733470983	9.03181316418541	5.1537201309926	5.23641798995493	5.6396981132724	3.98650483205529	5.86793833983157	2.77943896446984e-17	0.929538718566876	-6.71583166862722	-1.76008492888309	-0.261312692393006	-3.35650128051032	-1.01549501627921	-0.792956980980694	0.398794363415629	1.09307484891607	0.436286584519051	-0.271524074992136	-3.26247279177533	-2.42452754105489	-0.194669183723068	-1.93751020358957	-1.66568064391283	0.399761824324324	0.432698213305315 
593000	-398.294646147036	-356.395808605835	-33.8234793537466	-26.9664129796114	5.73249442513321	3.13672033602133	3.40396464893055	6.98066616298527	4.11936077546389	5.63141922284363	6.53239006491926	9.08819562187486	12.475167814843	6.59972216055323	9.03181316418541	5.1537201309926	5.07357755802009	5.15821314987	4.51150013998585	5.88909958072547	8.21477861874903e-17	1.79825532752504	-5.17891136218843	-1.67969353652542	-0.949471495800734	-3.35650128051032	-1.01549501627921	-0.792956980980694	1.43568193966768	1.24789424095927	0.226672593821646	-0.271524074992136	-3.26247279177533	-1.97454614275824	-0.704645708686801	-2.13586836380543	-0.879333249435646	0.399698145025295	0.432698213305315 
594000	-396.714025876919	-353.02021373574	-34.7393368748916	-30.5945345416765	3.55665650418384	12.0686132668825	3.40396464893055	6.87868846248957	4.13415657539223	5.63708320760088	6.53239006491926	9.42100992556134	12.4184919972984	6.78579328542823	8.43656765720918	5.04784835207683	5.07357755802009	5.15821314987	4.60119050489043	5.76747494119606	4.56080741222485e-17	2.8080649499315	-5.35170496663604	-1.67969353652542	-0.81104174667457	-3.31890589305257	-0.508231750558385	-0.792956980980694	0.636977623495642	0.903117232641687	0.304024704168618	-0.305371881228616	-2.93330081052419	-1.97454614275824	-0.704645708686801	-0.685295593655426	-1.2037135840001	0.399676767676768	0.432698213305315 
595000	-392.955227528386	-352.986092973281	-31.300472829048	-26.5320718208024	2.07618917233905	5.62459463620531	3.40396464893055	6.87868846248957	4.13415657539223	5.63708320760088	6.53239006491926	9.42100992556134	12.4184919972984	6.78579328542823	8.42283305834769	5.04784835207683	5.07357755802009	5.15821314987	4.82097421361354	5.550539225768	4.49287840608227e-17	1.18703123501141	-3.25296661835703	-1.67969353652542	-0.81104174667457	-3.31890589305257	-0.508231750558385	-0.792956980980694	0.636977623495642	0.903117232641687	0.304024704168618	-0.0103185891982703	-2.93330081052419	-1.97454614275824	-0.704645708686801	-0.585876159736458	-1.71927464967266	0.399665546218487	0.432698213305315 
596000	-395.724100454728	-353.634317708954	-33.7985178671663	-27.4739372269477	5.31571105676463	2.49441636205233	3.35161685994065	6.83971632361304	4.13415657539223	6.10288999976407	6.46691475046615	9.00096702218195	12.76673090175	6.78579328542823	8.33110795203626	5.04784835207683	5.05680081930446	5.15821314987	4.57127393739229	5.550539225768	9.73932546650501e-17	2.29510099599634	-4.65848571427886	-1.33886650514237	-0.99577442603861	-3.31890589305257	-0.0155943820418222	-0.937693924421426	0.33081353343636	1.27793524920892	0.304024704168618	0.0435008164699506	-2.93330081052419	-1.71195843383856	-0.704645708686801	-1.23362629739746	-1.71927464967266	0.39968288590604	0.432698213305315 
597000	-394.288485789178	-354.716496698058	-31.3711610388862	-25.1765720246223	3.06226194372669	2.31198170137889	3.15887008355831	6.83971632361304	4.13415657539223	5.85925492086267	6.46691475046615	9.00096702218195	12.0420766833364	7.27551918486034	8.52001608546251	5.30710878867058	5.05680081930446	5.14328819273567	4.41973688751674	5.550539225768	2.72364352255573e-17	0.586084627856393	-0.589737911381251	-0.723421888718699	-0.99577442603861	-3.31890589305257	-0.525396748425912	-0.937693924421426	0.33081353343636	1.19076395784267	0.672380240072201	0.437335872476918	-2.58070913639175	-1.71195843383856	-0.886984504329495	-1.55648684240458	-1.71927464967266	0.399678391959799	0.432698213305315 
598000	-396.940827763709	-357.018321210276	-33.2471741404081	-24.0139116601331	3.67924108514741	2.28027437633437	3.15887008355831	6.83971632361304	4.21469226135393	5.85925492086267	6.46691475046615	9.00542854113042	12.84905527176	7.27551918486034	9.01603798201265	5.30710878867058	5.30934944089227	5.29758730506924	4.49126270933184	5.84944361065614	6.35788986322562e-17	0.918804402219161	-4.00710446313938	-0.723421888718699	-0.99577442603861	-3.40849799993734	-0.525396748425912	-0.937693924421426	-0.0204193805045302	0.931759178560884	0.672380240072201	0.753367689750303	-2.58070913639175	-1.85973169918039	-0.211621422347156	-1.74843769254369	-1.97785017232313	0.399698996655518	0.432698213305315 
599000	-397.625214151974	-357.972348661242	-31.9272473910192	-24.683278388589	4.26973549936776	3.83986050911774	3.27882717307743	6.83971632361304	4.24265055974587	5.87459987560559	6.46691475046615	8.91460262036533	11.6711969050181	6.64457291916367	9.19315476847979	5.11302034902917	4.99958938759278	4.67806056158386	4.20867218786799	5.60228558353118	3.42251467468537e-16	1.57222812538218	-0.77076586337875	-1.43102543875218	-0.99577442603861	-3.78860737321319	-0.512088310647205	-0.937693924421426	1.01395791516438	1.60973763743773	1.05216790935268	-0.0852961229457954	-2.41758560915945	-2.25462952329891	-0.0845861419606899	-1.82238858728278	-1.83321338439094	0.399741235392321	0.432698213305315 
6e+05	-399.277892189776	-358.401684989265	-34.0916328079642	-25.4735695365315	3.38012411805719	4.94048706388425	3.27882717307743	6.64885826415968	4.204466343921	5.84159415373037	6.46691475046615	8.4171810093814	13.0745996940653	7.16976795714629	9.25171820780787	5.11302034902917	4.99958938759278	5.4049214299084	4.13899222335405	5.6317286470152	1.16031935658112e-16	1.5074270643176	-2.70941243119019	-1.43102543875218	-0.517730276931459	-4.20926156005373	-0.0676284749640084	-0.937693924421426	0.861261513259174	1.49056063521374	1.17595175759786	0.943839699342853	-2.41758560915945	-2.25462952329891	-0.797588183008376	-2.4784948834711	-2.16087630495013	0.399771666666667	0.432698213305315 
601000	-389.020951818491	-355.690910778447	-36.6270438197347	-28.3968838276565	10.4604652571633	3.671596994532	3.34317037960109	7.13861962069051	4.204466343921	5.84159415373037	6.46691475046615	8.71866408671614	12.7729473555334	6.85132045764435	8.76961867594649	5.07231319161908	5.02363136556015	5.47621893448081	4.18704443248209	5.6317286470152	2.77892775366907e-17	1.1076752273516	-2.36384761174649	-1.33622786338292	-0.350501108825193	-4.20926156005373	-0.0676284749640084	-0.937693924421426	0.128964974084653	0.907147767152052	0.63821900834311	0.107803021505961	-1.88954045598727	-2.84346945006559	-0.388412266779383	-2.53696471438616	-2.16087630495013	0.399831946755408	0.258838656218163 
602000	-394.414254291602	-361.701078548633	-33.017201723379	-32.5193843396404	4.51374955981028	5.04131418003129	3.30519061237635	6.78859381511684	4.17847550234742	5.57948324241452	6.597779312559	9.29505471850001	12.7252401296504	6.85132045764435	8.76961867594649	5.32669751911299	4.90544261329029	5.08237580341622	4.11320947691608	5.6317286470152	4.50761514231992e-17	3.73608724731192	2.18758875188199	-1.42328800142492	-0.750259099360962	-4.29083134266209	-0.450086998766458	-0.459673374711014	0.507730685152133	0.510884357399616	0.63821900834311	0.107803021505961	-1.65543219234352	-2.3846181156607	-0.473802363452926	-1.96883860844869	-2.16087630495013	0.399837209302326	0.258838656218163 
603000	-390.08050984365	-358.977026589752	-34.3795372761723	-26.1094455893996	5.0080816713865	2.81281162915107	3.30519061237635	6.78859381511684	4.17847550234742	5.57948324241452	6.597779312559	8.8778686000474	13.1531040019186	6.94872895665475	8.91853928894038	5.31409227931497	5.22340849928493	5.3518576358066	4.11320947691608	5.66701190760904	6.26113787720637e-17	1.47868230897609	-0.901871523662642	-1.42328800142492	-0.750259099360962	-4.29083134266209	-0.450086998766458	-0.459673374711014	0.981422875965327	0.931847746351603	0.235676335694038	-0.182304119166877	-2.3133297946966	-2.28862893338492	-1.15845329324098	-1.96883860844869	-1.65926655244591	0.399862354892206	0.258838656218163 
604000	-390.038982405126	-359.910137515086	-33.8263143976075	-24.6993721312815	2.6720619568417	4.75198320107759	3.14596534995919	6.93285120773545	4.26629388161857	5.57948324241452	6.597779312559	8.8778686000474	13.1531040019186	7.15708757829277	8.66789619626013	5.05731535794004	5.22340849928493	5.3518576358066	4.11320947691608	5.66701190760904	8.28867356870487e-17	1.2070873747075	-2.95395255030819	-1.83401992243146	-1.10874687724702	-4.02694164293477	-0.450086998766458	-0.459673374711014	0.981422875965327	0.931847746351603	0.45344095089975	0.191138383790044	-2.77090938228706	-2.28862893338492	-1.15845329324098	-1.96883860844869	-1.65926655244591	0.39983940397351	0.258838656218163 
605000	-391.244285460592	-360.262430915765	-33.816195025832	-26.2636702107215	4.99277270460938	4.87876699544943	3.29676834880133	6.40808943492785	4.33215753884096	5.57948324241452	6.44290660747317	9.383354380083	13.061686786088	6.87684314511088	8.96007157049608	4.94870406324802	5.35915309122263	5.10194303774921	4.03496529461182	5.89306047204848	9.89589561708305e-17	1.71754587112872	-6.39867892174237	-1.730395435718	-0.420113586852592	-3.54441562822425	-0.450086998766458	-0.648436682983007	0.823080030725963	1.27855826599601	0.851580579930559	-0.0300301391764826	-3.10662448060795	-1.87111341994	-1.25467098888941	-2.4584097313603	-1.21231445949429	0.399900826446281	0.258838656218163 
606000	-395.458147652822	-359.106863848816	-38.6018608674895	-33.9524349980417	10.9384340774861	16.3160630689357	3.37863884616896	6.84018364493558	4.17691391852536	5.5034267432973	6.44290660747317	9.82839848983739	11.972610740495	7.26376684279742	8.88146532270813	5.07757898463237	5.62312127113162	5.10194303774921	4.13070013483278	5.53531421625758	1.01333929442961e-16	7.62390638441686	0.481260198140074	-1.61556257169313	-0.82322097733271	-3.17254500705657	-0.0788412054946602	-0.648436682983007	0.818850125862186	1.08502185304195	0.150456707813757	0.328594570193117	-3.27359342139576	-1.41496145508395	-1.25467098888941	-2.35699495039554	-1.75466790008086	0.399953795379538	0.258838656218163 
607000	-387.906087422194	-357.934466046558	-33.8541193245318	-23.9807361268374	3.04974141380664	9.764847430601	3.37863884616896	6.32466182685178	4.17691391852536	6.09101878166016	6.44290660747317	8.81504990602179	12.5292651729627	7.08420729790194	8.58796365053892	5.05901748994824	4.68420639802678	5.19995614283626	4.13070013483278	5.65114743130077	1.93739155922674e-16	1.55443086401661	2.01811488533836	-1.61556257169313	-1.32937403369576	-3.17254500705657	-0.254787965583825	-0.648436682983007	0.716435447566106	1.16302635571142	0.427368261532609	0.110827602334563	-2.81186851050432	-1.24396550694333	-0.954850050013619	-2.35699495039554	-1.42724919700938	0.399990115321252	0.258838656218163 
608000	-390.748145244385	-358.162268773857	-35.313548495953	-28.3529620306509	8.36362374235092	6.21309058543318	3.37863884616896	6.697319219842	4.31636376232761	6.09101878166016	6.50743286353289	9.3435652479943	12.8646156722596	7.20499642153417	8.58796365053892	4.83080537953168	5.24500865091069	5.12531785262699	4.15092356500229	5.75451889543192	2.76093202019364e-17	1.13952332459137	0.274773202697509	-1.61556257169313	-0.314167006610711	-3.56764810750524	-0.254787965583825	-0.692020532793442	0.319471997563913	1.38432832208784	0.379137040651296	0.110827602334563	-3.35941907350382	-1.29245219452374	0.0485818869933035	-2.34447186112519	-1.65182084804577	0.400009868421053	0.258838656218163 
609000	-389.761134547784	-356.714311223734	-33.56407120837	-33.7837831915545	3.94353387307163	2.06062633306214	3.37863884616896	6.41710725905008	4.31636376232761	5.90698911801833	6.50743286353289	8.78049170396833	12.8646156722596	7.36196701916043	8.58796365053892	4.97821288059937	5.24500865091069	4.98216498843904	4.15092356500229	5.75451889543192	2.73168374248857e-17	3.24144996689556	2.21814055673613	-1.61556257169313	-0.82504605994774	-3.56764810750524	-0.01111759337253	-0.692020532793442	0.0832209951445282	1.38432832208784	0.597445271024684	0.110827602334563	-3.84365895887925	-1.29245219452374	-0.0203156058246158	-2.34447186112519	-1.65182084804577	0.400029556650246	0.258838656218163 
610000	-391.300585656323	-358.389071200545	-34.3796971151719	-31.4091318535822	6.38028219835962	6.10551264881981	3.71984796595848	6.41710725905008	4.31636376232761	5.99682853442582	6.50743286353289	8.78049170396833	12.8646156722596	7.38495600485636	8.58796365053892	4.97821288059937	5.23780454684465	5.5648959320848	4.15092356500229	5.75451889543192	2.78682512013272e-17	2.20338438476054	-4.45177136506347	-1.1761028645701	-0.82504605994774	-3.56764810750524	-0.556836507990806	-0.692020532793442	0.0832209951445282	1.38432832208784	0.257217315875794	0.110827602334563	-3.84365895887925	-1.35271212430811	-0.173062027189439	-2.34447186112519	-1.65182084804577	0.40005737704918	0.258838656218163 
611000	-394.677432209833	-362.69717715873	-34.8997530342145	-27.6090121588094	7.15693882693798	10.2809456980685	3.60515861374497	6.41710725905008	4.17431495375636	6.00903547245754	6.56259271703359	8.87156746968168	11.966313275284	6.56854745819641	8.58796365053892	4.97821288059937	4.88379492072698	5.62982077596892	4.6056056322117	5.86351773847546	4.47527907343512e-17	0.808370346150777	1.9203056884387	-1.27982882537735	-0.82504605994774	-3.4540643325554	-0.607921732598649	-0.72523390642798	0.162708356054342	1.99916449240599	-0.231053177540754	0.110827602334563	-3.84365895887925	-2.18077493264681	-0.463368627644983	-1.97054780891719	-1.32946503501222	0.400109656301146	0.258838656218163 
612000	-392.546514402268	-358.890436399283	-35.0735870882834	-33.4694558862899	4.59736686752558	8.91656004421598	3.60515861374497	6.51188383511053	4.17431495375636	6.00903547245754	6.56259271703359	8.80232772375498	13.4305995978926	6.6869745369213	8.76480924941544	5.02480878656976	5.36611981389737	5.50561362649962	4.43674621121363	5.27336285878278	4.69365898019996e-17	4.61060487044595	-3.14394309511066	-1.27982882537735	-0.171281360822956	-3.4540643325554	-0.607921732598649	-0.72523390642798	0.180260601308457	1.92565371830121	0.23820105347725	0.086879008054023	-3.25504067334089	-1.05680587124933	-0.394090457181308	-2.47760413127958	-1.23531124886748	0.40012091503268	0.258838656218163 
613000	-402.052591742954	-365.483355647042	-36.7830072362052	-37.5892063945671	10.3104023152788	3.22273170772779	3.60515861374497	8.10001695297545	4.02239474175345	5.57518097432249	6.56259271703359	8.57710329100317	12.9068886953358	7.45378716390223	8.80238536891632	5.15138236604213	5.35044150668182	5.14160968788508	4.09741473220609	6.07154084668915	2.80197169568932e-17	6.21443447574857	-2.65535945376353	-1.27982882537735	0.820185329950578	-3.21209067317112	-0.177082846351884	-0.72523390642798	0.812051646758735	1.36075327561988	0.577585419456384	0.159483272857095	-3.45294692945384	-0.847409849217286	0.513437602496243	-2.43476027210259	-1.17723226967073	0.400138662316476	0.258838656218163 
614000	-394.674204812254	-360.622662583258	-38.0658448835032	-28.3791021759586	12.3338638685311	10.5549964667621	3.06992691199734	6.02805367319663	4.09867599677467	5.63689667007436	6.56259271703359	8.51712674046914	12.6417488812645	6.62661044254949	8.80238536891632	5.15138236604213	4.9220081057175	4.99240477545809	4.20137320448081	6.11184763673393	4.59500399137128e-17	1.48214852949581	-3.26680687988552	-1.15610699369704	0.105700231268345	-3.05848963203009	-0.558298661031307	-0.72523390642798	0.886054069662743	1.47754719552501	0.491274375618622	0.159483272857095	-3.45294692945384	-1.90191526114784	0.766275414913279	-1.72377931287022	-1.10952814452274	0.400153094462541	0.258838656218163 
615000	-392.272226480152	-359.817716979805	-31.9422243367867	-32.9670404147843	3.50814021853536	7.11229743040858	3.06992691199734	6.5523225475896	4.09867599677467	5.62888535293632	6.56259271703359	9.39267651416398	12.1663097089328	6.5041649026041	8.41469547730923	5.15138236604213	5.19070354182785	5.73772502306061	4.20137320448081	5.64883095482779	6.24386406885889e-17	4.37620652513169	1.65951811864816	-1.15610699369704	-0.778838207621887	-3.05848963203009	-0.000758495583666696	-0.72523390642798	0.994417389103481	1.44799470969275	0.4302263061383	-0.0493173994925447	-3.45294692945384	-2.00726504990839	1.50690108973256	-1.72377931287022	-0.8780928446074	0.400156097560976	0.258838656218163 
616000	-392.529151662052	-358.788326878485	-38.9654230418197	-29.5657147072083	7.6304552784649	17.682622782952	3.40106544785065	6.5523225475896	4.17461194694703	5.62888535293632	6.56259271703359	9.10656584581475	12.1663097089328	7.34858956919433	8.41469547730923	5.2065148691162	5.19070354182785	6.0536974124867	4.20137320448081	5.90349832806429	4.51815952177754e-17	1.77312959244708	1.1563413403653	-1.10614641929046	-0.778838207621887	-3.22019511208671	-0.000758495583666696	-0.72523390642798	0.711522769924154	1.44799470969275	0.878821304961148	-0.0493173994925447	-2.97050656382689	-2.00726504990839	2.13101424749684	-1.72377931287022	-1.53031934797027	0.400167207792208	0.258838656218163 
617000	-391.744996087425	-357.713278699664	-40.6467779114589	-27.549849865809	10.0154855097299	19.9821464058514	3.40106544785065	6.86787939164468	4.17461194694703	5.62888535293632	6.56259271703359	9.03524113299844	12.1663097089328	7.34858956919433	8.64740066277556	5.2065148691162	5.00003025277288	5.97310928592568	4.20137320448081	5.90349832806429	2.67389469388934e-17	0.638505679810095	0.996941686648716	-1.10614641929046	-1.44208120814286	-3.22019511208671	-0.000758495583666696	-0.72523390642798	0.676801939362987	1.44799470969275	0.878821304961148	0.049940046179885	-2.97050656382689	-2.39203202430379	1.54454592993318	-1.72377931287022	-1.53031934797027	0.400084278768233	0.258838656218163 
618000	-391.099064377883	-356.541676972659	-35.9169749686729	-34.3376982950444	7.67022439503279	11.8850762991013	3.40106544785065	6.71970851210005	4.08744401188271	5.93459846164064	6.56259271703359	9.17938773424369	12.2690480458101	6.72489818823617	9.13504380253556	5.06073459233024	4.99293027498294	5.72605982038788	4.44971674776698	5.61763894003177	2.78942127418513e-17	3.71715572510586	0.838576395650491	-1.10614641929046	-0.437056251905265	-3.50743550039049	0.0235052806470406	-0.72523390642798	0.461586987744914	1.04619027817517	1.10135461134772	0.136802237119104	-2.75753569225917	-1.33313825635706	0.509327681933783	-2.11227885463348	-2.11324108691628	0.400064724919094	0.258838656218163 
619000	-389.277401297218	-356.843729259031	-32.4624828709515	-32.8018463727797	3.81476473156201	3.40125970906701	3.27475309979297	6.77446753557737	4.0284551144524	5.26232175630515	6.51655364035954	9.02414126350303	12.4928079711226	7.28000375659335	8.77920343731541	5.06073459233024	4.99293027498294	5.37599849000944	4.3361583349892	5.70793757729609	2.80726518459683e-17	2.95106715953754	-1.74351780957039	-1.53777863743169	-0.27982273630441	-3.1659170242376	0.464401958184126	-0.962867397280085	0.128954268404633	0.856551339211431	0.557006417923312	0.110960035193454	-2.75753569225917	-1.33313825635706	-0.188688002902136	-2.48085346812566	-2.24495361769405	0.400096930533118	0.258838656218163 
620000	-390.236592267476	-356.904883295072	-36.8685455772634	-29.4516229246252	7.56452986819116	14.756465643346	3.2596508853759	6.73998623406537	4.0284551144524	6.02796610283054	6.51655364035954	9.05061454121252	11.786626312664	6.93244411261143	8.73711879562746	5.06073459233024	5.4793735618238	5.7259334887814	4.40037024592384	5.86852772784311	3.6769002769606e-16	4.12044111250283	-1.03973717235111	-0.876402516127498	-0.431370046320158	-3.1659170242376	-0.177017792172026	-0.962867397280085	0.661992573327253	1.31993451992662	0.48599622231705	-0.0822309084274726	-2.75753569225917	-1.41529814643516	0.513547091110769	-2.31461172428289	-1.81815752704492	0.400167741935484	0.258838656218163 
621000	-396.425505391985	-361.865807422811	-37.3116245318163	-33.765737201238	5.99381620443473	15.8071617766505	3.54341653971264	6.90283249944138	4.20339638169016	6.02796610283054	6.51655364035954	9.87898216869296	12.3826962057898	7.28064500575319	8.07377855204348	5.14310681528991	4.94459294322896	4.86475983731743	4.19436364361852	5.78753331753568	4.56038109578144e-17	4.5656804776113	-5.14745964062756	-0.19545747993021	-0.819112587998477	-3.84276067374551	-0.177017792172026	-0.962867397280085	0.540827743736119	0.513355793541333	0.613087261536424	0.456955387457603	-2.77100693739049	-2.42412729627984	-0.434530723265508	-2.34218849114304	-1.83921942423676	0.40019806763285	0.258838656218163 
622000	-396.81320552409	-358.191155085925	-40.1805383010203	-39.5623280113548	11.8948271554978	18.5373214264283	3.31571705161405	6.81004501228504	4.20339638169016	6.02796610283054	6.51655364035954	8.78489245898599	12.3609562761343	7.28064500575319	8.29684906323442	5.10004270841761	4.99133938572181	4.83780912074336	4.43285525291442	5.71191004804779	2.71631583136386e-17	8.1339568357683	-2.30963913466533	-0.0440425905182278	-0.977352893610593	-3.84276067374551	-0.177017792172026	-0.962867397280085	1.29110255408007	1.04682378998661	0.613087261536424	0.139410714709273	-3.07735939336309	-2.35667704300856	-0.303533157492828	-2.66348573791694	-2.00880921432937	0.400163987138264	0.258838656218163 
623000	-391.717347077631	-357.915255285849	-37.4669170594907	-32.8297398830665	3.71136134328856	14.937567741583	3.33873904627046	6.30944735522517	4.20339638169016	5.78385646087942	6.51655364035954	8.78489245898599	11.9823003142281	6.91225123649356	8.87224225951753	5.10004270841761	4.99133938572181	5.73368776438135	4.43285525291442	5.71191004804779	4.61772221160619e-17	3.73691692515253	-4.167435303343	-0.622252841564986	-1.07690234049803	-3.84276067374551	-0.618960245261348	-0.962867397280085	1.29110255408007	1.17705396399051	0.164279055330013	0.325510066107534	-3.07735939336309	-2.35667704300856	-0.49831195331861	-2.66348573791694	-2.00880921432937	0.400131621187801	0.258838656218163 
624000	-387.820979344566	-354.875735534673	-39.7107072465746	-28.1290161255727	4.49454444303789	16.7644033996349	3.33873904627046	6.56130451740423	4.20339638169016	5.92664800717141	6.51655364035954	8.92749482777938	12.5783171370882	6.74431361204435	9.06183861656714	4.8820067074719	5.14339606492819	5.25444789608268	4.43285525291442	5.71191004804779	2.71700527418923e-17	1.04051578515112	-6.29745926555815	-0.622252841564986	-1.2428933282469	-3.84276067374551	-0.496037874031823	-0.962867397280085	0.848256722376727	0.701289436122036	0.367144720858748	0.278891167272933	-3.04509142911657	-2.45332170324866	-0.687904765977944	-2.66348573791694	-2.00880921432937	0.400142628205128	0.258838656218163 
625000	-397.070310635067	-359.84623042778	-46.095591820957	-34.1520339814913	8.34827475599956	24.998670266897	3.12970223956071	7.094837216292	4.10670432562417	6.09179402788077	6.51655364035954	9.02183867749221	13.096007588131	6.46922833596175	8.81925894930036	5.19094995882883	5.00979847950591	5.29040889940199	4.53383696061262	5.71191004804779	2.6858446087525e-17	3.42179575612146	-2.39519898966609	-0.649318951926537	-0.619984666800006	-3.18097949305813	0.194578361221573	-0.962867397280085	0.832984442167237	1.95845043721668	0.733761813908709	0.346339499470512	-2.73173656842391	-1.79204929011448	-0.532082338297682	-2.45434058956175	-2.00880921432937	0.400112	0.258838656218163 
626000	-397.805972565863	-363.83167990814	-35.5703685080819	-33.0735878093112	6.95017463909691	8.77416245070442	3.40453307683896	6.85182390526049	4.19605874040034	6.09179402788077	6.51655364035954	9.32893357996502	13.2109377561257	6.41152958876419	8.73693149640778	5.19094995882883	4.98340670465721	5.97681107124002	3.94461147521702	5.71191004804779	4.45347022039498e-17	3.80226507473301	-3.45887359329165	-1.06148973461108	-0.0889019804566376	-2.58530181845426	0.194578361221573	-0.962867397280085	1.51391304920976	1.81929541553137	0.71496712417603	0.113061057191264	-2.73173656842391	-1.87858765427189	-0.067537727431593	-2.29461853065788	-2.00880921432937	0.400083067092652	0.258838656218163 
627000	-392.287825306713	-358.97140098286	-34.4985068963678	-33.246698312764	5.02915169741509	10.7627893647845	3.40453307683896	6.65523042495157	4.19605874040034	6.26560645005688	6.51655364035954	9.30769844355023	12.4285393800609	6.43408590566265	9.07624690256119	5.19094995882883	5.01132223256766	5.70858749783609	4.34927865257825	5.74610815317122	2.73891927397265e-17	3.08829769465355	0.98812682971075	-1.06148973461108	-0.397863718883035	-2.58530181845426	-0.114420596682874	-0.962867397280085	1.32642283283501	0.92593626175327	0.950851157135384	0.495333287521462	-2.73173656842391	-1.99441468254796	-0.698188920694473	-1.65357740107375	-2.41346456525653	0.400092503987241	0.258838656218163 
628000	-395.207347644506	-357.721337868439	-37.173149486329	-39.3310362887983	10.7588433080241	11.3963600290311	3.15666606346353	6.79425981356511	3.8942621755506	5.84066055883657	6.51655364035954	9.0652201553862	12.342691221708	7.13475812972735	8.76195182635906	5.10934883847897	5.01132223256766	5.02807794283117	4.12633755700476	5.74610815317122	2.6601875350575e-17	7.69270044085926	-3.90365213841378	-1.91666008159688	-0.492682997416803	-2.72543462856235	-0.489113655686446	-0.962867397280085	0.246081429015146	2.22590246174158	0.451204131845537	-0.29126946832698	-3.85683440602526	-1.99441468254796	-0.938304477519025	-2.07443244776226	-2.41346456525653	0.400079617834395	0.258838656218163 
629000	-386.935951074643	-356.114538375501	-32.0136969249098	-28.0816654169768	3.54328572879581	2.99762202997481	3.42733775140926	7.11821010041868	4.05529878379816	6.35681255613961	6.51655364035954	8.99447212892481	12.1642322980394	6.6103425791857	8.37041934735374	5.10934883847897	5.28860703531962	5.05261335973321	4.28575738463014	5.68616750828856	6.47790083929202e-17	2.0498793566181	0.540658640640982	-2.3013411247096	-0.667401623701587	-2.89212421906791	-0.0225148834408102	-0.962867397280085	1.16551021036637	1.23871466983556	0.583981013633333	0.163633654543862	-3.85683440602526	-1.46253028478538	-1.00745541361548	-1.66703081102309	-1.61335912954909	0.400154213036566	0.258838656218163 
