iter	posterior	m_root	logX_root	sigma^2_m	sigma^2_logX	nu	omega	log.lik	m_anc_n30	m_anc_n31	m_anc_n32	m_anc_n33	m_anc_n34	m_anc_n35	m_anc_n36	m_anc_n37	m_anc_n38	m_anc_n39	m_anc_n40	m_anc_n41	m_anc_n42	m_anc_n43	m_anc_n44	m_anc_n45	m_anc_n46	m_anc_n47	m_anc_n48	m_anc_n49	m_anc_n50	m_anc_n51	m_anc_n52	m_anc_n53	m_anc_n54	m_anc_n55	logX_anc_n30	logX_anc_n31	logX_anc_n32	logX_anc_n33	logX_anc_n34	logX_anc_n35	logX_anc_n36	logX_anc_n37	logX_anc_n38	logX_anc_n39	logX_anc_n40	logX_anc_n41	logX_anc_n42	logX_anc_n43	logX_anc_n44	logX_anc_n45	logX_anc_n46	logX_anc_n47	logX_anc_n48	logX_anc_n49	logX_anc_n50	logX_anc_n51	logX_anc_n52	logX_anc_n53	logX_anc_n54	logX_anc_n55	S_m1	S_m2	S_m3	S_m4	S_m5	S_m6	S_m7	S_m8	S_m9	S_m10	S_m11	S_m12	S_m13	S_m14	S_m15	S_m16	S_m17	S_m18	S_m19	S_m20	S_m21	S_m22	S_m23	S_m24	S_m25	S_m26	S_m27	S_m28	S_m30	S_m31	S_m32	S_m33	S_m34	S_m35	S_m36	S_m37	S_m38	S_m39	S_m40	S_m41	S_m42	S_m43	S_m44	S_m45	S_m46	S_m47	S_m48	S_m49	S_m50	S_m51	S_m52	S_m53	S_m54	S_m55	S_X1	S_X2	S_X3	S_X4	S_X5	S_X6	S_X7	S_X8	S_X9	S_X10	S_X11	S_X12	S_X13	S_X14	S_X15	S_X16	S_X17	S_X18	S_X19	S_X20	S_X21	S_X22	S_X23	S_X24	S_X25	S_X26	S_X27	S_X28	S_X30	S_X31	S_X32	S_X33	S_X34	S_X35	S_X36	S_X37	S_X38	S_X39	S_X40	S_X41	S_X42	S_X43	S_X44	S_X45	S_X46	S_X47	S_X48	S_X49	S_X50	S_X51	S_X52	S_X53	S_X54	S_X55	I_nu	I_omega	acc	update	temperature 
83200	-330.690216714877	-0.985011012354506	-1.6337288290576	0.558405006607064	2.99657413056585	0.710444750431925	0.0149637550697662	-171.606200410659	-0.773118984461749	-0.121236814673935	-0.753913520044856	-0.584530023247036	-1.46838368072848	-0.158481454062299	0.102615677366538	0.468030203233381	0.0592177873410621	0.0807979959152109	-0.411201908152502	-0.209246811534252	-0.0431979227243929	0.108092201312004	0.438853584887484	0.715994080934019	0.704092372760015	0.251328575634139	-0.763290040795059	-0.901334141222857	0.24087533702115	0.158655889024272	-0.494901559832252	0.58610932868836	0.29095948055209	-0.475115653430208	-3.55548438067016	-2.22599766565342	-0.395518958236888	-1.89293944645811	-2.68846167158977	-3.1268714510478	-2.89605945341046	-1.89282642830696	-2.06381483544146	-3.5871766161225	-2.47118182157205	-2.05693594776801	-2.31878635302382	-1.30576645568736	-0.533132182184104	-0.625419239693175	-1.71150679565099	0.415716180864171	-2.26561876320734	1.70723511978046	2.14416434301383	-1.55878237151587	-3.48868438099749	-1.018044485268	-1.26542292660691	-2.22224546578647	1	-1	1	-1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	-1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	1	1	1	1	-1	1	-1	1	-1	1	1	-1	1	1	-1	1	1	1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	1	-1	1	1	-1	1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1	1	1	-1	0	0	0.701201923076923	omega	1 
83300	-373.586441045482	-1.31824474762831	1.1823324422922	0.502383010927589	3.11449357218108	0.716596751869656	0.0133892167895101	-213.629669401877	-0.349012254755816	-0.145033831640597	-0.804606800602396	-0.147203339550096	-0.176680394291929	0.398633724089815	-0.411123646190677	0.172682012983395	0.0320175829139814	-0.286236368740735	-0.637622244176064	-0.493384146584132	-0.398238891893251	0.341570144338308	0.348820943623614	0.568899463613107	0.531027266472374	-1.00494592178349	-0.0972383383803196	-1.47808944432712	-0.477649364813202	0.703997735878062	0.383393576094926	0.830718712894184	-0.379616186676087	-0.60667264217735	-1.79211429208756	-1.54374204850469	-1.47228034551307	-3.87192433303234	-0.999970812292786	-2.3952752785425	-1.35616519622831	-1.57152000672677	-1.87003109567657	-1.78220183148479	-0.871323802434914	-0.530035861795736	-2.5656276388221	-1.25773368657019	-1.70031463061166	-1.24368005619291	-1.36517249410617	-1.66019009810505	-3.42693348870962	3.22423310714383	1.8607804544997	-1.61352536840795	-1.74499847030234	0.253644212883022	-1.08091408739464	-3.07906894881453	1	1	1	-1	-1	-1	1	1	1	-1	-1	1	1	-1	1	-1	-1	-1	-1	1	-1	1	1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	1	1	-1	1	-1	1	1	1	1	1	-1	1	1	1	-1	-1	-1	1	1	-1	-1	1	1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	1	1	1	-1	1	-1	-1	-1	1	-1	1	0	0	0.701224489795918	NA	1 
83400	-324.862789430351	-0.974889216922709	-1.36064903645817	0.568211196199992	3.10908622714224	0.715722659716849	0.0156671835412271	-164.606079434866	0.625024531030216	0.968067270779454	0.656489322556597	0.208824942405248	1.26646112042776	-0.94464073752514	1.02637058263557	0.140737800257427	-0.52338926804307	0.373400521408483	0.475163917391739	0.233950317090951	-0.473280604990104	0.674825428206331	0.481975321650675	0.342149290305799	-0.00244493765467379	0.771869372987805	-0.510680674283855	-1.23313955078377	0.0443519220962212	-0.056873869182859	-0.192127378281253	0.772634295189627	-0.0414616490364653	-0.405042087137066	-3.37902237960239	-3.66816662165591	-2.77819216252345	-3.37464623448625	-1.14648781456873	-1.87104631806792	-1.98820697018673	-1.4014861053634	-1.49274839148861	-0.726117289475071	-1.15095352127577	-0.809234166059339	-2.11399777186048	-0.985698617361946	-0.955445577163129	-1.71461139337091	-2.89521722270982	-2.42341340460222	-3.60502455333606	-3.3232150400067	-1.99509194762808	-4.35632263550874	-4.7949900504289	-1.9200406171651	-2.19155710595763	-0.853844383441315	1	1	-1	1	-1	1	-1	1	-1	1	1	-1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	1	1	-1	1	1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	-1	1	-1	-1	-1	-1	1	-1	1	-1	1	-1	1	-1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	1	1	1	-1	1	1	0	0	0.701175059952038	I_omega	1 
83500	-330.01655999366	1.07695002849914	-0.924953579129967	0.669103957060725	3.08447631255722	0.721202014458832	0.0135264810873195	-169.183545394098	-0.226524609692583	-0.294913054426311	0.0240656072410203	0.400349943712271	0.799370271287572	-0.281399224318695	-0.585871880651731	-0.145981743761284	0.0258270610789165	-0.393026601469682	0.17878753318268	0.0795034800248361	-0.28101482678006	0.0181893661130161	0.463646846294468	0.723701684706536	0.549787515501255	-0.523179622312492	-0.652256379732308	-0.77753052076447	-1.09651247010159	-1.08611619748777	-0.504337546825954	0.180206955165736	0.522478175129408	-0.00499004134146519	-2.72078458661707	-3.44364490222651	-2.4788642761375	-3.28410767210586	-1.44737327789064	-1.49212912146077	-2.1352960257561	-1.57051481758824	-1.01229735577617	-0.76615188178138	-0.444027996852179	-0.367606505367462	-2.17128243352415	-0.447080849576435	-1.01859316568908	-2.62740509168696	-3.48926234691099	-0.0143821447544991	-3.28251126725923	-1.4226453180863	-0.24094745141899	0.176685711173173	-0.924596218398032	-1.07075758054955	0.817891604027613	-1.15124464182187	-1	-1	-1	1	1	1	1	-1	-1	1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	-1	1	1	-1	-1	1	1	-1	-1	1	-1	-1	-1	-1	-1	1	1	1	-1	1	-1	1	-1	1	1	-1	1	-1	1	1	1	-1	1	1	1	1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	1	-1	1	1	1	-1	-1	1	1	-1	-1	-1	1	1	-1	1	-1	-1	1	1	1	-1	-1	-1	-1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	-1	-1	0	0	0.70125748502994	NA	1 
83600	-323.154417386551	-0.13693257677197	-1.09348598099248	0.525632928730921	2.99012798255308	0.716255864202977	0.0119746841723099	-161.835314919577	0.0443505055844275	0.0750962540215272	-0.0807693752024227	-0.0684431904107473	-1.20829696156187	-0.639318664373394	-0.425990708570824	0.632208310311598	0.58492530923246	0.128498493386242	0.148288716968466	0.248673946212769	-0.0560176190422567	0.876335940078321	0.673786482648099	0.904858793190427	0.195470201135469	-0.250936995156963	0.127540667013648	0.314384944763456	0.656109157171698	-0.0168417941223615	-0.244461112872404	0.658279613667575	0.531092802986638	0.294750897556879	-0.713097885443144	-1.06385077078467	-2.08645849984426	-3.58538687820816	-3.76870168014625	-1.55508945515577	0.771498732694225	0.683732833878818	-1.22677865399233	-0.626965799294964	-0.243707481701115	-1.04552602621908	-0.636712472990487	-0.200654253229026	0.114447172591164	-0.820133871054467	-1.00243825600418	-2.32833748128163	-1.48585126593509	1.59031677606546	-0.019954378355005	-0.469334847517663	0.0144906130312838	-2.11128364219254	-0.518387352597823	-2.81489220014982	-1	1	1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	1	-1	1	1	1	-1	-1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	1	-1	1	-1	-1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	1	1	-1	-1	1	-1	1	1	-1	-1	0	1	0.701351674641148	omega	1 
83700	-345.313086203674	1.09241152352381	0.252405061826024	0.622912181611174	2.95111674969549	0.713620052032639	0.00848760887980459	-180.011224779466	1.00149288766432	0.225015595959244	-0.0872697556852357	-0.0631006021498325	-0.348259593955501	0.839745532132426	-0.556698159993722	-0.493900547435736	-1.0394148205493	0.22908899103855	0.289028140011692	0.216326606970662	0.0296570739765367	-0.675032455564604	-0.571351535178694	-0.028960958554741	-0.0454818020542755	-0.433589883227835	-0.312931487480574	-0.283874703043456	0.982044268591284	0.484406908746825	-0.373600309957034	0.688581495754564	-0.334477176484239	1.04207023113663	0.715221357353729	-0.885735400784516	-0.00959404572292544	-0.672990694140468	0.813261966112445	-2.55179382033254	-0.639795861029801	0.713698146390876	-0.047399059044663	-0.0745178699109673	-0.359048489241165	-0.377398685009297	-1.09972640732121	0.686886044621544	0.763071000487089	0.308704586624013	-1.16826928642688	-0.338866883367025	-3.39862770853747	-0.901722950372375	-0.589225765804882	1.33687255374548	-1.03813882737865	-1.07853413580157	-0.799922856611725	-2.26863787911475	1	1	-1	1	-1	-1	-1	1	1	1	1	-1	1	1	-1	1	-1	1	-1	-1	1	1	-1	1	1	1	-1	1	1	-1	1	-1	1	-1	1	1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	1	1	1	1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	1	1	-1	1	1	-1	-1	1	-1	1	1	-1	1	-1	1	1	1	-1	1	1	1	1	1	-1	-1	-1	1	-1	1	-1	1	1	1	0.70142174432497	sig2_logX	1 
83800	-379.842197237721	0.337561796279764	-2.14448466072635	0.595823530619965	2.943372754734	0.710496282696259	0.00467194843804461	-217.37517579406	-1.39055234093126	-1.22028446082196	-0.329720175099359	0.660670763161281	0.0790716420320135	-0.345273454576717	-1.07013101402387	-0.105599889918881	0.0996382503915679	0.181529815802177	0.119286240726127	0.244696133486876	-0.00867739806959087	0.0952679197890452	-0.114380414905624	0.527899077254751	0.347816336180579	-0.858478420156323	-0.15412712695674	-1.52384242490264	-0.95616050249362	-0.942770792951419	-0.87699800295176	-0.605354045485008	0.525589846346621	-1.52225943536394	-0.158054799971745	-0.401246645901577	-0.175944498918377	-2.22589182711829	-0.356904701582153	-2.58058960245872	-0.771016356445081	0.442440815635043	-1.37926266632373	-1.80748107286008	-1.64964514162687	-2.52073823270432	-0.871641269558025	0.0450116725600744	-0.341733770262694	-1.10420297928198	-3.45685616358675	0.969961319400863	-3.23239788844115	-0.584642016686416	-2.85503959654959	-2.22822734608727	-2.03902205111931	0.0366265579428771	-1.31004192776346	-3.16610875798081	1	-1	-1	1	1	-1	-1	1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	-1	-1	1	1	1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	-1	-1	1	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	-1	-1	-1	1	1	1	1	1	0	0.701467780429594	sig2_logX	1 
83900	-318.97298519165	0.718485593434377	0.1020933861833	0.593577505159193	2.72829219240694	0.713671984581743	0.00719032495515418	-162.263769771865	0.117286333136753	0.360420249430177	-0.165548487864023	0.0786164788992237	-0.418072626947842	1.0361381678911	1.35649045490704	0.67750604181639	0.628758572182207	0.725801878188814	0.526630354669995	0.465558823343218	-0.199774033579016	0.420601441190752	0.42879101152675	0.250516827825818	0.272005185509148	-0.301366392334737	-0.389437454441415	-0.270432947619634	-1.2726015755754	1.08576242065669	0.802902677651653	0.142754233045059	-0.0383158576699645	-1.05533668685478	-2.67386048932666	-3.43171826313875	0.458144659443524	-1.38159662611376	-3.62939392310128	-0.276110340546548	-1.30242620897972	-0.20215547519866	-1.53271757179813	-1.45133614139708	-1.3931890811935	-1.53521186557709	-2.58292320617377	-0.749087190498322	-0.631673222019888	-1.98451475855821	-0.945744991137263	0.750099934581717	-2.85936561120936	-3.16316037732509	-3.35098919195609	-2.57851138928528	-1.08849391964482	-1.57392575200486	0.332820617245944	-1.04361424330224	-1	1	1	-1	-1	-1	1	1	1	1	1	-1	-1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	-1	1	-1	1	-1	1	-1	1	1	-1	-1	-1	1	1	1	-1	1	1	1	-1	1	-1	1	-1	1	1	-1	-1	-1	1	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	1	1	1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	1	1	1	-1	-1	-1	1	1	1	1	1	-1	-1	1	1	-1	1	0	0	0.701477949940405	omega	1 
84000	-328.800688746089	0.440094231475674	-1.6953689013954	0.700041117472575	2.64782061644829	0.709346433146857	0.00713612601859493	-172.182190907525	-0.0645563634835608	-0.0755863525326952	0.4107423221228	-0.115625717599629	-0.415827162980699	0.767902363971767	0.387540742253853	-0.149321497235914	-0.432928478115638	-0.0920220207884668	-0.197905608982648	-0.388582945646715	-0.293101523973161	0.250314334555758	0.259827444820536	0.580196076922926	0.0203695925267952	0.523760957059721	0.00620469578894656	-1.43965151065363	-1.01124424564594	-0.156640864132751	0.208389317973153	0.57167784430099	1.33620206169401	0.0821886316560272	-3.3587394669533	-2.32333515102038	-2.04621693820166	-3.51170881336209	0.796698346655336	-3.38712994946389	-1.69450903008975	-0.717827393842751	-2.2398679456453	-2.54133119831754	-0.665057896488444	-1.09193157682202	-2.66908154741549	-0.670381744133756	-1.22870749978709	-1.48680892464371	-1.71799328556079	-1.23815045424245	-3.45600019677497	-1.18931034291891	-0.291522334877168	-2.52129921894542	-3.34547342602439	-2.07728051046414	-2.16536845441273	-2.39600682488297	-1	-1	-1	1	1	1	1	1	-1	-1	1	1	1	1	-1	1	1	1	-1	1	1	-1	-1	1	-1	1	-1	-1	-1	1	1	-1	-1	-1	-1	1	1	1	1	1	-1	-1	1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	1	-1	1	1	-1	1	-1	1	1	-1	-1	-1	1	1	1	-1	-1	1	1	-1	-1	-1	1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	1	-1	-1	-1	1	1	-1	1	0	0	0.701559523809524	NA	1 
84100	-320.215610466786	-2.60289911078301	2.11130516164158	0.685685601364822	2.65907607344444	0.715731815416366	0.0168085005041212	-162.467956895595	-0.29059878717747	-0.0646479765701455	0.218047307262755	0.287155385661673	2.1187004543058	1.39141677023881	0.419031498388772	0.195064531474172	0.20664748610672	0.0607903630035641	0.299812546365489	0.211907670547536	-0.0968685915378507	-0.0981217492061867	0.12771791612682	0.667520410818629	-0.26275303033869	-0.446103109544764	-0.432591744047561	-0.864377055733154	-0.430703280914585	-0.656957901420139	-1.0212129245138	0.40117913510752	-0.339843711644657	-0.134055943879232	-3.03841908083694	-2.4167581799789	-2.04420556246153	-2.5982601356741	-2.1812296156822	-1.08688586872458	-1.43299179548489	-0.976636407563511	-2.72344029349731	-1.56836383428449	-1.65716899969354	-1.41862212791708	-2.18867928532478	-0.259944568252534	-0.836208584859808	-1.46889678118098	-1.14343757194217	-1.71940399615499	-2.37915553922551	-3.43531241095908	-4.54311063023988	-3.92486666325191	-3.88166333951902	-1.50669676258127	-1.98525078812501	0.793178126143101	-1	-1	-1	1	1	-1	1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	1	-1	1	-1	1	1	-1	-1	-1	-1	1	1	1	1	-1	-1	1	-1	-1	1	-1	1	1	1	-1	1	1	1	-1	1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	1	1	1	-1	1	-1	-1	1	1	1	-1	-1	1	-1	1	-1	1	0	0	0.701593341260404	nu	1 
84200	-314.262777270661	0.344963137587621	-0.536775213152195	0.710468950099312	2.73843064657877	0.712940661835019	0.0176960141840391	-156.926632993595	-0.118962649698912	0.0353543886498807	0.434258072573544	0.334350353226402	-0.768423552456481	-0.130611573347685	0.757356053691191	0.5553143098051	0.0305550565741895	0.64333602017623	0.348908847482968	0.467470863869152	-0.257856741567206	0.921709196954321	0.546571997280437	0.816195810557114	0.180337330779161	-0.114860663398193	-0.036411322373384	0.0392597804014596	-0.826792407188211	-0.353288619522058	0.644656241160327	-0.455544895558899	0.591529933872186	-0.393368933223418	-1.91381017021951	-1.45895232380524	-1.46693026767078	-2.77565024284474	-1.86899597130492	-2.76608265160427	-1.94081037502714	-1.62297314037816	-1.68367129047575	-1.72274392380546	-1.62584181823074	-1.00325950698382	-1.86326395870311	-0.901803424623368	-0.905179257823214	-1.58921024358456	-1.53686374006066	-0.769959520790538	-3.63488459772713	-0.732534415820617	-2.87293769787026	-2.82630761387098	-2.4794998972636	-1.34485335965667	-1.17818916821651	-3.49577871745304	-1	1	1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	1	-1	-1	1	1	1	-1	1	-1	1	-1	1	1	-1	-1	1	-1	-1	-1	1	-1	1	-1	1	1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	1	1	-1	-1	-1	1	1	-1	-1	1	1	1	1	-1	1	1	-1	-1	-1	1	-1	1	-1	1	1	1	1	-1	-1	1	-1	-1	-1	1	1	1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	1	1	-1	1	1	1	-1	-1	-1	1	-1	0	0	0.701508313539192	NA	1 
84300	-303.739580867495	1.78999378805727	1.55545219835304	0.541582165611909	2.61180743552278	0.717814359883778	0.0185718116885982	-148.798308049173	-0.897360143129352	-1.16168818717779	0.253488205131774	0.0266754353889471	-0.360832517188335	-0.00354721665715885	0.888016869220392	0.701613183973287	0.312614326095956	-0.14162218886005	-0.0707151519290175	-0.17666816615347	0.140291406508985	0.241208877846297	0.347637445600189	0.342786432640495	0.163172318905059	0.220626225856747	-0.77728275994855	-0.372651659701847	-0.560704758862099	-0.261750542195158	-0.59710429500994	0.323598835289304	-0.129328337986032	-0.0456659497827932	-2.68578766455695	-1.33825873996789	-1.73631141326749	-3.59617067517557	-2.8297751533327	-1.07950219781328	-1.75547212791103	-1.96623746943324	-1.80230850697762	-1.18620794111788	-1.38990858866869	-1.23085381772918	-1.89513018652849	-1.06464051307657	-1.17498798293973	-1.3272446856937	-1.92964274429533	0.1420634437597	-1.3762863445771	-0.989097550783047	-0.581405063211302	-4.15658897190252	-4.0353504463449	-0.661721452589298	-2.01284355682413	-4.29459115690752	1	1	1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	1	1	-1	-1	-1	1	-1	-1	1	1	-1	1	-1	1	1	-1	1	1	-1	-1	1	-1	-1	1	-1	-1	1	1	-1	1	1	-1	-1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	1	-1	1	1	-1	1	1	1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	1	1	1	-1	-1	1	-1	-1	1	1	-1	1	0	0	0.7014709371293	I_nu	1 
84400	-306.735085047619	0.977459966564338	-3.17840605860556	0.647055065887981	2.56046782630029	0.711365949176252	0.0221645432524383	-151.779054171949	0.00857723776448765	-0.0102253596223014	0.516948965692344	0.219866702293337	0.00694211025990335	0.084242467979422	0.450998945130917	0.127494161388875	-0.177640189792168	0.0849036916105311	0.148677878927471	-0.0109779751016798	-0.0772557452374243	0.567201155518931	0.763171491624978	0.391476367671099	0.0177865106881141	-0.0953445077855189	-0.384750286146214	0.862729731968068	0.530262832042812	0.0278715820338151	-0.666054186157003	0.456880356936589	-0.324527447271079	-1.41476743783746	-1.58343409854882	-2.21179907118511	-1.62916917491932	-3.30501544200331	-1.79844512367139	-0.507349759318815	-1.69808539075182	-1.57616593158224	-2.47709978932041	-3.08882620577268	-1.40838054786836	-2.03160967433961	-1.47292372667207	-1.5338119693017	-1.31743124288526	-2.29014421750196	-1.69804635617569	-1.01121128685654	-2.7373953509918	-1.64913875456789	-1.73455019568617	-0.600310283436898	-2.42940907066916	-0.65147560999923	-1.76988816040157	-0.053598213355416	-1	1	1	-1	-1	-1	1	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	1	-1	1	1	-1	1	1	-1	1	-1	-1	1	-1	-1	1	1	-1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	-1	1	1	-1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	-1	1	1	-1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	-1	1	-1	0	0	0.701516587677725	NA	1 
84500	-304.993908943855	0.648869910302638	-0.753313676682204	0.727697113784962	2.66854095983318	0.713223730726168	0.0277324290992692	-148.136694086704	0.121015434830946	-0.486064345177279	-0.3872055668153	-0.0865009376314247	0.688614558399383	-0.110502279516241	-0.490834980998086	-0.0607386221233946	-0.24335834403634	0.327969048765186	-0.0517078567933016	0.0367519249797376	0.297193671876164	0.611098897916137	0.578734850656921	0.356438657520571	-0.218842591941749	0.144078411936628	0.287467820187357	0.727267404598112	-1.03460406859386	0.71643861719148	0.465316433685697	0.560402631214915	-0.166265390612024	0.881448608495663	-2.27268687760507	-2.4381681897046	-0.797408332285522	-2.5839451650085	-2.68792292692698	-1.68048604952081	-2.89314994628692	-1.14514911515566	-2.17071743537125	-1.7732564177766	-1.23579391181567	-1.43232186411612	-2.51866006544596	-1.37666726012726	-1.10236389812275	-2.34584523642864	-1.89313740179516	-0.000592263438900509	-2.34294545991986	-1.93003321649337	-1.34388771625919	-1.98870813650677	-3.25414650241565	-1.68474756519483	-2.9525740370131	-5.33359559381055	1	1	1	-1	-1	-1	-1	-1	1	1	-1	-1	1	1	1	-1	1	-1	1	1	-1	1	-1	-1	1	-1	1	1	1	1	-1	1	-1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	-1	1	1	-1	1	1	-1	1	-1	1	-1	-1	1	-1	-1	1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	1	1	-1	1	1	-1	1	-1	-1	-1	1	-1	-1	1	-1	1	0	0	0.701396449704142	omega	1 
84600	-322.341289302882	-1.35313929570112	1.08492430555096	0.719032091251575	2.61075536781455	0.706719304628205	0.0250763732008636	-165.510445481261	-0.287218279173611	0.259683147672214	-0.505752328206618	0.476419758971978	0.144775368771505	0.27131222761322	-0.436349431425714	0.907935312455088	0.114379521645064	0.513236104000181	0.485047063644575	0.374540948800842	0.0665869045869939	0.987257475747459	0.743125090175062	0.296407141399554	-0.540875766333147	-0.642894838965427	-0.316212286783187	1.23349959054648	0.63501741945139	-1.11287305602461	-1.19596859678025	0.0101437949053465	1.07927006477808	-0.37919826815671	-1.51737727436075	-1.58708304316873	-0.804542797005409	-2.29055070733387	-2.17743142736911	-2.39882594302559	-1.73393847155924	-0.694887167121697	-1.50788138285547	-1.70027753019102	-1.369777453123	-1.68483701772145	-1.66829105735631	-0.808646084371648	-1.18636738348953	-1.84640549520295	-1.67140799834535	0.120181566161572	-1.96529543104587	-0.259955340464971	-2.21709041194983	-1.97267631112476	-3.3821972932769	-1.35319115348441	-1.63336754791427	-2.13086274482039	-1	-1	1	-1	1	-1	1	1	1	1	1	-1	-1	1	-1	-1	-1	1	1	1	1	-1	-1	1	-1	-1	1	1	-1	1	-1	1	-1	-1	1	1	1	1	1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	1	-1	1	-1	1	-1	1	1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	1	1	1	1	-1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	1	1	-1	-1	-1	-1	1	1	-1	0	0	0.701418439716312	NA	1 
