iter	posterior	m_root	logX_root	sigma^2_m	sigma^2_logX	nu	omega	log.lik	m_anc_n30	m_anc_n31	m_anc_n32	m_anc_n33	m_anc_n34	m_anc_n35	m_anc_n36	m_anc_n37	m_anc_n38	m_anc_n39	m_anc_n40	m_anc_n41	m_anc_n42	m_anc_n43	m_anc_n44	m_anc_n45	m_anc_n46	m_anc_n47	m_anc_n48	m_anc_n49	m_anc_n50	m_anc_n51	m_anc_n52	m_anc_n53	m_anc_n54	m_anc_n55	logX_anc_n30	logX_anc_n31	logX_anc_n32	logX_anc_n33	logX_anc_n34	logX_anc_n35	logX_anc_n36	logX_anc_n37	logX_anc_n38	logX_anc_n39	logX_anc_n40	logX_anc_n41	logX_anc_n42	logX_anc_n43	logX_anc_n44	logX_anc_n45	logX_anc_n46	logX_anc_n47	logX_anc_n48	logX_anc_n49	logX_anc_n50	logX_anc_n51	logX_anc_n52	logX_anc_n53	logX_anc_n54	logX_anc_n55	S_m1	S_m2	S_m3	S_m4	S_m5	S_m6	S_m7	S_m8	S_m9	S_m10	S_m11	S_m12	S_m13	S_m14	S_m15	S_m16	S_m17	S_m18	S_m19	S_m20	S_m21	S_m22	S_m23	S_m24	S_m25	S_m26	S_m27	S_m28	S_m30	S_m31	S_m32	S_m33	S_m34	S_m35	S_m36	S_m37	S_m38	S_m39	S_m40	S_m41	S_m42	S_m43	S_m44	S_m45	S_m46	S_m47	S_m48	S_m49	S_m50	S_m51	S_m52	S_m53	S_m54	S_m55	S_X1	S_X2	S_X3	S_X4	S_X5	S_X6	S_X7	S_X8	S_X9	S_X10	S_X11	S_X12	S_X13	S_X14	S_X15	S_X16	S_X17	S_X18	S_X19	S_X20	S_X21	S_X22	S_X23	S_X24	S_X25	S_X26	S_X27	S_X28	S_X30	S_X31	S_X32	S_X33	S_X34	S_X35	S_X36	S_X37	S_X38	S_X39	S_X40	S_X41	S_X42	S_X43	S_X44	S_X45	S_X46	S_X47	S_X48	S_X49	S_X50	S_X51	S_X52	S_X53	S_X54	S_X55	I_nu	I_omega	acc	update	temperature 
70700	-265.061667846091	0.122948713012846	-0.244438524170991	0.121513057993725	1.72807462914848	0.883416378337426	0.092157710432075	-123.82123378769	-0.105206326090377	-0.145200241498101	0.238948618110074	0.220375500034815	0.202963918861153	-0.025856361400812	0.237376324064368	0.315240855765511	0.102758429041186	0.0601341103327051	0.106343684392961	0.114138335254353	0.00323917260023626	0.307528522547957	0.381726463425514	0.569379102788266	0.0235413086133575	-0.226371362850102	-0.271588644478087	-0.573173124713288	-0.167676065598826	0.0481154115282509	0.0452466247064657	0.191287798238734	0.241266327676505	0.0577197513722913	-3.33025614603522	-3.48446546812325	-1.11353934027087	-3.04795945878636	-2.18956968599426	-2.05965905022077	-1.96189382764091	-1.62877024891645	-2.20519034209843	-2.43234988940567	-1.20831095811773	-1.25339420950536	-2.26526476742933	-0.923802645966454	-0.546294777741156	-1.7315689534881	-2.67309625689353	0.0795761215977692	-3.04466808481642	-1.0958653662547	0.573744367143917	-4.03087360648875	-3.2688042884109	-0.956617693262603	-1.58099565550608	-1.67485094943988	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	0	0	0.653394625176803	NA	1 
70800	-361.647963614503	0.0653230864657748	-0.0770257907934386	0.173876003390179	1.6866002308298	0.884957590154374	0.0917917209467851	-220.138791411408	-0.0854312832154629	-0.158137365351168	0.235649310570476	0.225950504754744	0.202519352721585	-0.0169219342202774	0.264093809225131	0.362029759781247	0.109493834025327	0.121134369272532	0.0970730565162639	0.114086106263905	0.00341666411233542	0.500975376225371	0.534205380368141	0.585419331080529	0.023985691994643	-0.00151537454384253	-0.408467435327374	1.48266609979439	-0.16120631253996	0.0322488874663387	0.0133302076458037	0.122404279021816	0.197206029998212	0.0597956075132634	-1.74911539970247	-2.58249127356665	-1.64918845058834	-3.40440531946661	-2.21923578689482	-2.04893727552417	-2.02971536208341	-2.47174278875675	-1.77437104906984	-2.73268255946132	-2.28033571673777	-2.12932422101952	-1.86611819126835	-2.04523132538334	-1.53011024219513	-2.08764409177696	-2.51216082306799	-0.564742264958516	-2.9160918522558	2.57002963203201	-0.189619828578451	-2.27311982400967	-2.40920068640813	-0.641887831003565	-1.20033378003724	-1.18001455785954	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	0	0	0.653319209039548	NA	1 
70900	-267.001542429394	0.269329162315441	-0.936688820166768	0.164890376413242	1.58994735140354	0.881959310811946	0.0902446684101597	-126.763801093967	-0.083905414888805	-0.136145646592709	0.233959912553945	0.197134194967048	0.122034812079025	-0.0421530579876525	0.182633435153805	0.322603178479229	0.0755914392651869	0.158622917611076	0.112999201221458	0.114095039554294	0.00338625193804745	0.505882563880508	0.488308987190287	0.568745129970751	0.0239097977351557	-0.332172086434643	-0.253969397604966	-0.0773493569978055	-0.162294294624278	0.0843453457118993	0.0611265592512561	0.300465342010386	0.201591504734359	0.0594536836042139	-4.3223521871259	-4.35368087768865	-1.12064426571313	-2.73426988147538	-0.613690064179572	-1.95921236037299	-1.86645638156073	-0.500010189515526	-1.14355071796732	-1.89697472327795	-2.3863924757758	-1.88879615594669	-1.81417920428744	-1.03080577576068	-1.13399577511821	-1.87779172042986	-1.76881921951718	0.281185220658927	-2.97046461348985	-1.79899550940482	-2.58426382584457	-2.49659509187483	-2.95998136134908	-1.96083318009938	-1.13104923121223	-3.56072498481345	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	0	0	0.65327221438646	NA	1 
71000	-236.719712370555	0.0149718095122279	0.0186541153440286	0.122782814297826	1.55052178142127	0.885422130699737	0.0841864814795554	-97.3651896848064	-0.179485920354274	-0.253378817979241	0.206187498363952	0.205276407066003	0.227758416505304	0.0107926419009388	0.275134754680981	0.357620723200847	0.103003314419692	0.166161632072674	0.0856489266538265	0.114137063845627	0.00324348426124562	0.438534473279563	0.485612610372133	0.586386622398696	0.0235521452552064	0.117282021536891	-0.244744926518383	-0.114075610081602	-0.167515403545916	0.16567454889422	0.0767114364958728	0.323836032334263	0.252713172822669	0.0577725655583786	-1.29732942856474	-1.26508015651616	-1.25395888184169	-2.45702888079972	-2.40726335932829	-2.90346007331636	-2.84974395940235	-2.00112727961325	-2.64420543201183	-1.01915869478504	-1.82605619372882	-2.0060072467159	-1.96187417194912	-1.53122050725072	-1.09041853863552	-2.08885191007453	-2.49826271971637	-1.13933127264986	-3.47023806567018	-3.33236114776766	-2.21644256567882	-1.58215596178084	-3.85332188005745	-2.30155137624644	-1.72314688211173	-1.76283405310682	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	0	0	0.653323943661972	omega	1 
71100	-238.466782182055	-0.260011775412447	0.580532323843155	0.175579776340165	1.61846257851926	0.885422130699737	0.0848221660312266	-97.8869499898589	-0.130494215716751	-0.210860738106813	0.0507676710181543	0.0479832028040164	0.175362763362991	-0.00159540430183566	0.300816069400362	0.43115358122701	0.136538805245187	0.112973422697483	0.122401013627242	0.114084413780345	0.00342242845359628	0.521766185003702	0.529428589127333	0.59728025148315	0.0240000655061624	-0.0609198154659914	-0.25456709168127	-0.11028268640535	-0.161001032863188	-0.055804988797781	-0.0178611675576687	0.235338686794267	0.115272287061494	0.0598598050004447	-1.2104048797612	-1.98352013462282	-0.388428091876305	-0.855670482296779	-1.24736688241763	-1.95764847488927	-2.98923975739251	-2.54197689411254	-2.92352276717606	-3.33583279619416	-1.86666016709524	-1.55598296030204	-2.26716197499654	-1.56589951303451	-1.45197512969255	-2.4065850565435	-2.57963690047198	-0.332357248263942	-2.89435293886092	-3.36297065864764	-2.01230209973456	-2.22384524179064	-1.48875590926609	-1.31522723208826	-0.627513495379666	-2.19673736037805	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	0	0	0.653403656821378	I_nu	1 
71200	-255.790537679707	0.365694766516896	-2.78951191925971	0.100314577766695	1.58941610456445	0.876439943579028	0.0819030656130054	-116.240828591139	-0.330722756776857	-0.286642068456783	0.17780582114555	0.155136831440402	0.154548793262386	-0.0326185985370822	0.2888457149606	0.5870568108201	0.124597581170734	0.123645500864749	0.109674771646264	0.114159597500635	0.00316713349487402	0.535225168660715	0.427848652957126	0.595194860598918	0.0233599422760491	-0.0592831479936533	-0.246769312153154	-0.131115352800665	-0.170386999437836	-0.0537858523880034	-0.0134042005774811	0.313208267679802	0.278974290126189	0.05681852528505	-2.11328402271299	-1.04173742384705	-1.26769265957123	-1.73876527198283	-1.03117313010906	-1.81112266462638	-1.51318862214125	-1.60053791226145	-2.72774953853369	-2.05887781391975	-1.81047327353083	-1.60167272971513	-1.75832783542695	-0.308697003019102	-0.727518661315394	-2.51756273923762	-1.81770170632734	-0.338646445936513	-3.44143347815407	-2.66877899587701	-1.80629033206813	-2.0687126600731	-1.41598772219476	-2.06154650962179	-2.04478259541827	-3.24667451576827	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	0	0	0.653412921348315	I_omega	1 
71300	-249.555124328047	0.25812203595451	-1.11115196131591	0.113792897439562	1.47254290525802	0.87530648797285	0.0863579317717814	-110.912355365575	0.0164745868669118	-0.272721603313734	0.242347551574653	0.223602491098913	0.176313459851593	-0.0416805827738044	0.27274246289838	0.408732156758846	0.134555321508849	0.115588271834845	0.0972286409799016	0.114146070728013	0.00321294936247719	0.447080646771536	0.458484622869114	0.559066581794349	0.0234753560732506	0.0349879898549546	-0.265598158273336	-0.462307745437212	-0.16865705070087	0.12277949610656	-0.0650659176237476	0.0753944165132448	0.23192744891798	0.0573958354599709	-0.0683630726891057	-1.06550909159979	-2.2394583168078	-3.32383393338088	-2.00157232176086	-1.36650935207525	-2.50101365427935	-1.53673065143565	-2.81232546133513	-3.05754258024372	-2.25158131170479	-2.23497774368016	-2.45846691192102	-1.03725100548973	-0.942992956895181	-1.66073082460028	-1.9260585892446	-0.692682432998806	-2.94099636507714	-4.64765128796045	0.216013147141255	-0.40732149222861	-1.3409291645035	-0.452177780710182	-2.11801152183546	0.122983105834706	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	0	0	0.653534361851332	NA	1 
71400	-251.613160902799	0.256795897683095	-0.832454577762219	0.0860083053400744	1.54827940497548	0.870647750953214	0.0857524813734927	-112.58724584979	-0.0669755518468921	-0.150423442690118	0.232479197177387	0.224063911170082	0.136267265005483	-0.077425304285366	0.280100447309502	0.374664179612311	0.088090364929569	0.102017001771854	0.0772793064064713	0.114173985498383	0.00311845619579372	0.514375669027355	0.522419528953741	0.573028403778424	0.0232370618300443	-0.0595745001244618	-0.310569503044232	-0.307485644589116	-0.172247674022202	0.125310570039297	0.0298701155891364	0.136930008179454	0.305138817595357	0.0561887562241429	-2.633574561451	-3.21139289101831	-1.18999064446967	-3.53046799920311	-1.77305119929929	-0.863023292576748	-3.12570666686486	-1.79446415799289	-1.57430648540365	-2.09552933177005	-1.87658029495956	-2.21319103578137	-1.91617058988334	-1.52289264006139	-1.3993033769924	-2.24120016773171	-1.08985430105161	-0.356030999311302	-1.89600183822491	-1.37486993127799	-0.208004346455605	-1.4246291346943	-3.02689300548458	-0.671927776088804	-2.76789033311567	-2.858699619926	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	0	0	0.65344537815126	I_omega	1 
71500	-249.711842376964	0.0831865477273607	-0.128553198382301	0.11916260491591	1.65906972660218	0.871952925617809	0.0846072950423696	-109.264006359519	-0.0700796034533333	-0.158693093809178	0.218109693510065	0.212506363646793	0.200354833066614	-0.0470295658951746	0.178040485764083	0.290278256784117	0.0578834925979196	0.140762664920268	0.105893715753976	0.114140689411587	0.00323119025554368	0.395338936292462	0.388559416187716	0.574573411845866	0.0235212408309791	0.181751605668938	-0.265886615577023	-0.311534126526753	-0.167973976097176	0.0903542912043101	0.0497029518229509	0.244095484031424	-0.166297186751305	0.0576216447482825	-1.71128059119639	-2.6246990648822	-1.94072836968345	-2.66722659337056	-3.34854373540302	-1.63363991291947	-2.80646264410031	-0.283371152537701	-1.05892060821253	-1.62156703751241	-1.84494438453202	-1.77538305871798	-2.47250028508933	-0.547264006446725	-0.567529025141901	-1.92644881409288	-1.97407164696721	-1.75556467144233	-2.84143338751507	-1.74335821498132	-0.189526817537656	-2.05000858135589	-2.82951608709563	-1.57298787793038	0.22855943913448	-3.64388362504258	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	0	0	0.653468531468531	nu	1 
71600	-268.084351745359	-2.12239563399487	1.93469666320733	0.184656397420913	1.63428427729291	0.868111742399635	0.0838124659704045	-126.684594781064	-0.18866270831079	-0.208289256836852	0.228095445579416	0.226942755795469	0.171157501707634	-0.0605364613779797	0.272573585508702	0.494556365595574	0.133927167425218	0.13636177556044	0.0981600395172015	0.114075404628835	0.0034531257218294	0.577021031840065	0.500409926520031	0.587933949128126	0.0240765480212397	0.0788956183983568	-0.281776623019285	-0.0544783970485224	-0.159912829532877	0.0537487335719044	0.0324982463513029	0.253471812749159	0.243518752384384	0.0601984579874695	-2.39862559698772	-1.6686312247642	-1.31627540866059	-3.44840819282524	-3.68000080629925	-1.01893662953601	-2.97682731411788	-0.856977807109402	-2.45932093605649	-2.98761785119958	-2.92295920033134	-2.71952432152368	-2.62704426666021	-0.740353886398019	-1.204751504588	-2.15706950628968	-2.49786295861761	-0.919026825756059	-2.33500653690475	-0.396047338777521	-1.38931179102302	-2.07186580920554	-2.27547560639896	-1.38394453911799	-1.90727221941077	-0.523947802780096	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	0	0	0.653477653631285	NA	1 
71700	-264.560156411482	0.244988297640488	-0.808984580167574	0.193305668961257	1.72124069434126	0.86651597944787	0.0999007703736425	-122.756489288091	-0.102992678702061	-0.143246333925307	0.239357353880319	0.176831730823775	0.017645181068679	-0.0380023463476619	0.23522661119688	0.416261191688543	0.104796550674993	0.175631078403793	0.132092119871804	0.114066831113851	0.00348235970590875	0.452036518926124	0.395150909410352	0.505637865856492	0.0241492881580521	-0.476763722670853	-0.290103896649565	-0.127244882923227	-0.158884242137024	0.0296865703620659	0.037090963401849	0.294742274431347	0.100847408038707	0.0605160086055552	-3.25767008459266	-3.25516025423672	-1.38564921281924	-2.71242271118842	0.0961476767986815	-1.43756626676782	-3.26433914361645	-0.538295512997375	-1.66782728912843	-1.72631822637761	-2.26886788094519	-1.62830821523397	-2.17715574909432	-0.43823700845139	-0.662149046756679	-1.10772662556594	-1.59910629697129	0.497526389503927	-2.02291459073956	-3.59582855893462	-1.6000284005647	-2.64365740312206	-2.1741878805904	-1.9846249282253	-0.582938313230039	-1.50799849244728	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	0	0	0.653458856345886	NA	1 
71800	-255.042589797145	0.314417637732281	-1.43723315914894	0.0787125202408065	1.83506369808224	0.87205541133648	0.106366406059824	-113.218483247881	-0.155048450365094	-0.210937698843893	0.236209316783266	0.213813692136567	0.14126951397503	-0.00895990018339687	0.263646002569578	0.364648021871197	0.0905149815721837	0.100805768235934	0.0808988103412383	0.114181335005251	0.00309361351059456	0.439158727385005	0.443687759890295	0.588936337886073	0.0231742463167332	0.139192129526205	-0.248693845687921	-0.14241477301532	-0.173206425229043	0.0475741022416206	0.020410783637216	0.238982248936891	0.292702365346482	0.0558606158595653	-1.49465631128741	-1.6176498695214	-2.77114786234839	-3.37609053898374	-0.692339570529526	-2.00471787535324	-3.64267346729568	-1.17999424835032	-1.38965446325678	-3.3380098647735	-2.26288316166504	-2.41861610537025	-1.64760611947843	-0.860232552901686	-0.819881372904747	-2.18246197359054	-2.21924918539436	-1.30600952323701	-3.31653564054309	-4.58528699188016	-1.85827045945865	-1.84119717770044	-2.11543865841983	-1.23819062067804	-2.45762422282748	-1.99562612466982	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	0	0	0.653454038997214	omega	1 
71900	-247.430495262846	-1.17819333117866	1.4435587667641	0.0898963816277688	1.78878639308736	0.873112067473123	0.0974874249543064	-105.782050995125	-0.100912349237975	-0.151384439317304	0.191374368988617	0.178068886073163	0.206137231476988	-0.032410826562422	0.274336198949473	0.366063440934446	0.104517224054738	0.124903279411099	0.0649459024111437	0.114170072118322	0.00313169022847452	0.459176322678434	0.501798714302628	0.540389702798091	0.0232704960852053	-0.0724811329932498	-0.291738860364185	-0.0783973075111455	-0.171739469734844	-0.00175414826277657	-0.043868106008667	-0.0502358913732221	0.123584537089984	0.0563616843268976	-3.01177498056261	-3.25471386072093	-1.26918851556479	-1.90672322503075	-3.33014284398955	-1.62260577964466	-2.14304119368291	-2.80570154902092	-2.67525749582452	-1.30601107599705	-1.78204802765065	-2.3829449477433	-1.88785238758133	-1.82232842190621	-1.29373985305644	-1.36629625742422	-2.23044936997544	-0.311405267846705	-2.07383608093954	-1.40239891931478	-2.68218926000247	-1.5538708029613	-1.90836149618697	-0.121580353578639	-0.656488352414277	-2.78982269170113	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	0	0	0.653407510431154	NA	1 
72000	-298.029603499722	-0.363836899786993	0.711303118107762	0.11834824257996	1.7688359878352	0.873758355879692	0.0910984388366342	-156.338551082989	-0.147195271806838	-0.222603822541543	0.237037134712841	0.227437742691556	0.21596694165692	-0.0406903961323557	0.106129824870354	0.147704845641252	0.0274819807854006	0.151730913458065	0.101355165837397	0.114125187444797	0.0032837817500599	0.373512342442797	0.418055930975006	0.609147763606241	0.0236533258656303	0.187523217983903	-0.276121867694552	0.199808113235562	-0.166022392765209	0.0339536083947455	0.0493759851525965	0.285660992952796	0.298627244317312	0.0582602223707315	-0.977927831072988	-1.45677575590235	-2.88542259546166	-3.29748824836866	-3.36520827257798	-2.3741598413576	-2.57357859339722	-0.000382265330408083	-0.735864007551828	-1.46737644640297	-1.95145946839274	-1.9057188377591	-2.32197883070967	-0.915821631731267	-0.672365701122366	-2.70021105490566	-3.36736552563915	-1.839476181672	-2.94956393509539	0.717700124414217	-3.93310900894933	-4.420681040428	-2.63019121083301	-1.66775363311277	-2.60854368161858	-2.7791733371032	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	0	0	0.653388888888889	sig2_m	1 
72100	-261.039652684302	0.189604701574784	-0.507844856510129	0.142929103346542	1.79712710036897	0.881861163219439	0.0828555609053001	-118.939467832493	-0.108723865396865	-0.147600537423556	0.200723702570392	0.163565053424797	-0.0816071118883391	-0.10233207507647	0.293124768086136	0.614456781250075	0.126222087134374	0.129196109014306	0.0758366624444681	0.114116924007333	0.00331184331828159	0.531587741680523	0.409587464222938	0.577901356039318	0.0237236770361358	0.0471486894684817	-0.305155880613677	-0.207648875168423	-0.164991772496235	0.0531644253356431	0.0411481841201474	0.195354818705684	0.267271381514265	0.0585935783694905	-3.44109877092409	-3.13811238575145	-1.69873319615793	-2.66182700182468	0.324902350689531	-0.798942875093885	-1.3992206184393	-1.81746174062716	-3.00571108258068	-1.88790847003918	-2.33158567786816	-2.84055279360053	-2.02800752836969	-0.220893344245811	-0.663653664188975	-1.8533251827978	-3.14367431346889	-0.766933555321043	-1.87522257396111	-2.14293784581017	-0.738802755219923	-2.96621025717059	-2.9786697555226	-0.971594230854121	-1.8512712812469	-3.72605921167488	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	0	0	0.653522884882108	NA	1 
